Epoch,lossTrain,lossVal,stdDev
0,0.14424273371696472,0.13555148243904114,0.0020000000949949026
5000,0.04204675927758217,0.05076975375413895,0.06300000101327896
10000,0.01691121980547905,0.0886123925447464,0.20499999821186066
15000,0.007290408946573734,0.1063607707619667,0.24899999797344208
20000,0.0034805145114660263,0.11293818801641464,0.25999999046325684
25000,0.0016867595259100199,0.12026951462030411,0.27000001072883606
30000,0.0006854629027657211,0.12226646393537521,0.27300000190734863
35000,0.0003992386336904019,0.12074305862188339,0.2709999978542328
40000,0.0005009548040106893,0.12041593343019485,0.2709999978542328
45000,0.0001675985986366868,0.11921413242816925,0.26899999380111694
50000,0.0003684828116092831,0.11824783682823181,0.2669999897480011
55000,8.430056914221495e-05,0.11733287572860718,0.26600000262260437
60000,0.00015411833010148257,0.11613613367080688,0.2630000114440918
65000,0.00028183733229525387,0.1148943230509758,0.26100000739097595
70000,0.0002322496147826314,0.1133449375629425,0.257999986410141
75000,0.00010789594671223313,0.11204647272825241,0.2549999952316284
80000,8.707516099093482e-05,0.11241689324378967,0.2549999952316284
85000,0.0003829708439297974,0.11063916981220245,0.25200000405311584
90000,2.3319296815316193e-05,0.1101154237985611,0.25099998712539673
95000,0.00011448588338680565,0.1092914566397667,0.24899999797344208
99999,1.797263030312024e-05,0.10819212347269058,0.24699999392032623
