iteration,trainRMSE
0,"[793.1334955580111, 793.2027480807348, 793.3030113815197, 793.3337523434055, 794.2736573400127]"
1000,"[670.6869231447209, 670.4562864069932, 671.5640436659228, 671.5554706330271, 672.7137775974052]"
2000,"[669.6065772063283, 668.4630959739466, 668.1616532019851, 666.2965865320213, 668.0374036017432]"
3000,"[667.6252697781921, 664.5199133418565, 664.4652255809182, 662.2380515210843, 664.8366524753194]"
4000,"[666.9794532324032, 664.502177471498, 663.8350776386001, 661.5218455389697, 666.6722854998698]"
5000,"[666.0156652120065, 663.070693875776, 661.0224097682714, 658.6923635416663, 660.4945469947763]"
6000,"[665.313599904452, 662.9184789226466, 662.0503018686383, 655.6714995802278, 658.1537025465531]"
7000,"[664.1215622432476, 661.4630994321789, 660.3704882732937, 651.57093562865, 651.5796524324658]"
