iteration,trainRMSE
440,"[1736.2893633321703, 1738.2985836370842, 1737.2737903040127, 1737.3841321885943, 1738.5985198228504]"
450,"[1736.3851771493216, 1738.4056270140472, 1737.638308624629, 1737.349802993919, 1738.7329114649121]"
460,"[1736.281175827072, 1737.9325835822915, 1737.3435721034634, 1737.0487574713188, 1738.4350060022484]"
470,"[1736.04619121447, 1736.8619991882226, 1737.0587069737614, 1736.745145847608, 1738.524173820785]"
480,"[1736.024858845817, 1736.9158104523422, 1736.6420655399488, 1736.3660958080952, 1737.8708339856755]"
490,"[1735.548394174929, 1736.9912410205982, 1736.4343078568281, 1736.336452529209, 1737.940722556793]"
500,"[1735.5450249158328, 1736.8285602058615, 1735.5064579252182, 1735.5199729886467, 1737.253624002486]"
510,"[1735.3946373087776, 1736.4924342172746, 1735.1916501771605, 1735.424119885838, 1737.1362803818988]"
520,"[1735.835817475592, 1737.4336736996434, 1735.2422686510117, 1736.0516160755396, 1737.6500587368319]"
530,"[1736.0268238484532, 1736.5117726978533, 1734.3511085035416, 1734.4885693812753, 1736.7713541692235]"
540,"[1736.2287004284397, 1737.0677392303762, 1734.5686717371498, 1735.1727295041696, 1737.6255675543148]"
550,"[1734.9753921183358, 1735.7340357875078, 1733.8811404991372, 1734.7970395229977, 1736.4529063841426]"
560,"[1734.746072713552, 1736.1922538873537, 1732.3741868106383, 1733.480013314836, 1736.122180385448]"
570,"[1735.3741066220596, 1735.3670818724497, 1730.259534252221, 1733.2305565461147, 1735.4800718568292]"
580,"[1735.9228384623718, 1735.5335368588135, 1729.2014899600133, 1731.6605341141328, 1735.4916697861418]"
590,"[1735.017833643025, 1734.1942620844864, 1728.7531812612708, 1730.719927494744, 1734.307118518599]"
600,"[1735.1738840682121, 1734.1149423163304, 1726.104593552714, 1729.9858589803996, 1733.1177489875006]"
610,"[1734.7106905058572, 1734.4921686297168, 1725.9557755223361, 1729.950826975975, 1732.3670114065699]"
620,"[1734.6889619015947, 1734.2470191064745, 1725.7926681682043, 1730.7649062268406, 1733.5877543716483]"
630,"[1734.827202378766, 1734.6073232147216, 1724.4382231666493, 1728.0583818671184, 1732.0128989080727]"
640,"[1734.872647799486, 1733.616669444352, 1723.4500325530605, 1726.5116721844659, 1731.5683889525455]"
650,"[1735.2919348796531, 1733.6330369322113, 1722.8553308524572, 1725.4834433540364, 1731.0266023878262]"
660,"[1735.120999126889, 1734.7313281922222, 1725.40879801639, 1726.6286641198412, 1731.3013048403097]"
670,"[1734.8537930308287, 1732.5703351297868, 1723.5481224792895, 1725.7605333169818, 1729.710402975386]"
680,"[1734.967161060308, 1733.4308450088047, 1721.4126372743456, 1726.4568241635518, 1731.2666725842728]"
690,"[1735.544184240185, 1733.190988889585, 1725.116664605674, 1727.717945852649, 1732.346186579553]"
700,"[1735.6733925258789, 1733.8499224015006, 1723.9110482806834, 1724.7254954275184, 1727.7593905739514]"
710,"[1736.1646236491272, 1731.8192953212044, 1719.2731032890808, 1725.103818007131, 1728.316355188637]"
720,"[1735.8111950738719, 1731.9148410207342, 1721.0773726013194, 1725.7472618376717, 1733.2905584563214]"
730,"[1735.66717030738, 1730.0363778201768, 1717.8189193025537, 1723.4644531574909, 1727.3996618466424]"
740,"[1736.640076122425, 1733.1165889382937, 1721.9053455109777, 1726.788203725452, 1725.694313486865]"
750,"[1736.7195675947883, 1733.2309358057078, 1719.5736919052802, 1723.148143027829, 1728.1990593615603]"
760,"[1736.0612325779784, 1732.5922401617229, 1718.2225314357106, 1724.9613454541688, 1729.4831615170592]"
770,"[1736.1119674065035, 1730.491888360441, 1717.720511915449, 1724.5822957631176, 1729.6144840421837]"
780,"[1736.723895650899, 1733.3421484500357, 1720.1682852321915, 1723.4236974656053, 1731.2056449288305]"
790,"[1735.5026907977028, 1730.2439620160453, 1718.5882630762596, 1724.4860342411837, 1727.7561654077765]"
800,"[1736.320915606278, 1732.5214416853257, 1722.0502764000082, 1725.957775340393, 1729.2036430232524]"
810,"[1737.236737401689, 1731.8214057400608, 1718.8595848405141, 1723.6318001343839, 1726.962967583854]"
820,"[1736.3699899042322, 1730.6575241386702, 1718.6616791385773, 1724.1865206170057, 1726.1687575569422]"
830,"[1736.3138973673804, 1730.9386917999404, 1717.795118459133, 1724.3466954762532, 1727.2568268502046]"
840,"[1735.6490850675193, 1729.7649493088775, 1715.91673387713, 1722.5560910833524, 1729.4059841694834]"
850,"[1736.3785447379012, 1730.2191688467792, 1718.063047689719, 1721.160995890812, 1730.985459014262]"
860,"[1735.3479826111536, 1726.9097826962343, 1716.6671643149477, 1724.1053053995051, 1731.0426714268608]"
870,"[1734.4885145988064, 1728.870575230819, 1715.8802967736817, 1721.4895097162082, 1726.7869296794804]"
880,"[1734.5567507616809, 1728.6310299033669, 1714.776840464955, 1719.8100785019183, 1727.2395491686532]"
890,"[1733.8791551242837, 1727.8545549819314, 1718.1683153066688, 1725.4863369325997, 1731.577476886075]"
900,"[1734.1235485697537, 1727.2311646003022, 1714.3796982510312, 1720.7938578828357, 1728.597048637772]"
910,"[1733.585533053432, 1726.6048479825893, 1716.4004795614196, 1724.9581228657955, 1731.7188234323999]"
920,"[1734.679026948754, 1730.0460572250458, 1716.0736109391469, 1720.1941726434882, 1728.5553471671005]"
930,"[1734.2941348998652, 1728.0805439119592, 1715.2475739193217, 1719.7859871069697, 1728.070796592749]"
940,"[1734.0589204432192, 1726.4141211163449, 1712.1800005897276, 1722.3588347778846, 1729.9318198725641]"
950,"[1734.0897366639686, 1727.1416645613683, 1712.3814828401755, 1720.5806158394175, 1728.1287553061977]"
960,"[1733.7147344820048, 1726.3063675699282, 1713.3230209662445, 1719.1222680323574, 1728.9113506696453]"
970,"[1733.561918221514, 1724.5345978575513, 1713.6145051957876, 1724.4612247146074, 1729.6477315226186]"
980,"[1733.3383180330568, 1724.0158761675473, 1709.0308840206692, 1722.4215774153215, 1727.2485044379712]"
990,"[1733.9953615255374, 1725.0095686532, 1711.0525263245981, 1723.3672963264999, 1728.2468601418468]"
