iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,3889336.2,2721056.8,1972.14,1649.5621
10,3804748.8,2653039.5,1950.56,1628.7817
20,3770922.8,2625493.5,1941.85,1620.2883
30,3742393.5,2601922.5,1934.48,1612.9841
40,3713416.2,2577566.5,1926.97,1605.4108
50,3679981.5,2549699.2,1918.28,1596.7141
60,3640807.2,2517220.2,1908.06,1586.5389
70,3602200.8,2485409.2,1897.93,1576.5003
80,3562586.2,2453102.0,1887.48,1566.2333
90,3526653.8,2424234.5,1877.94,1556.9934
100,3493952.8,2398013.0,1869.21,1548.5497
110,3461224.8,2372020.2,1860.44,1540.1343
120,3428634.5,2346405.2,1851.66,1531.7958
130,3396284.8,2321251.8,1842.9,1523.5631
140,3364203.2,2296712.2,1834.18,1515.4886
150,3331760.0,2271984.8,1825.31,1507.3095
160,3300520.0,2248948.5,1816.73,1499.6485
170,3269014.5,2225893.2,1808.04,1491.9423
180,3238842.0,2204836.8,1799.68,1484.8692
190,3209671.8,2184835.2,1791.56,1478.1185
200,3183020.0,2167226.2,1784.1,1472.1499
210,3157758.2,2151291.2,1777.01,1466.7278
220,3134104.2,2137229.5,1770.34,1461.9263
230,3112248.5,2125237.2,1764.16,1457.819
240,3092381.2,2115495.5,1758.52,1454.474
250,3074692.5,2108198.0,1753.48,1451.9631
260,3059317.0,2103477.2,1749.09,1450.3366
270,3046534.5,2101560.2,1745.43,1449.6754
280,3036495.0,2102708.8,1742.55,1450.0715
290,3029482.0,2107163.2,1740.54,1451.6067
300,3025643.2,2115021.2,1739.44,1454.3105
310,3024881.2,2123218.8,1739.22,1457.1261
320,3024557.5,2112090.8,1739.13,1453.3024
330,3023523.5,2117412.2,1738.83,1455.1326
340,3024441.2,2111871.0,1739.09,1453.2273
350,3023327.8,2106268.8,1738.77,1451.2985
360,3024337.8,2112133.0,1739.06,1453.3174
370,3022918.5,2117517.0,1738.65,1455.1684
380,3022200.5,2120281.8,1738.45,1456.1183
390,3021857.5,2122581.0,1738.35,1456.9075
400,3021617.8,2121123.8,1738.28,1456.4073
410,3020502.2,2118083.2,1737.96,1455.3627
420,3020961.2,2119196.2,1738.09,1455.7454
430,3020356.5,2118806.2,1737.92,1455.6111
440,3019147.5,2117853.0,1737.57,1455.2834
450,3019611.0,2115618.2,1737.7,1454.516
460,3018589.2,2116207.2,1737.41,1454.7184
470,3017335.5,2118860.0,1737.05,1455.6296
480,3016351.0,2119230.2,1736.76,1455.7567
490,3015956.2,2119485.5,1736.65,1455.8443
500,3014151.5,2114280.0,1736.13,1454.0554
510,3013448.2,2119227.8,1735.93,1455.7552
520,3015235.0,2115655.0,1736.44,1454.5274
530,3012413.8,2115585.5,1735.63,1454.5039
540,3014160.2,2113982.0,1736.13,1453.9512
550,3010810.5,2117190.8,1735.17,1455.0553
560,3008781.5,2117493.8,1734.58,1455.1592
570,3006560.8,2114529.5,1733.94,1454.1389
580,3005246.0,2113706.8,1733.56,1453.8531
590,3001905.5,2122910.8,1732.6,1457.0163
600,2998795.2,2114154.5,1731.7,1454.0029
610,2998088.5,2118184.2,1731.5,1455.3919
620,2999200.2,2117210.5,1731.82,1455.0566
630,2995646.8,2117175.8,1730.79,1455.0407
640,2992934.0,2121415.8,1730.0,1456.5006
650,2991741.2,2120568.8,1729.66,1456.2084
660,2995126.5,2118746.2,1730.64,1455.5811
670,2990458.2,2127689.5,1729.29,1458.6495
680,2991220.2,2122520.2,1729.51,1456.8613
690,2995626.8,2123899.5,1730.78,1457.3476
700,2990101.2,2119547.5,1729.18,1455.8487
710,2986486.8,2128032.2,1728.14,1458.7595
720,2991436.5,2124505.0,1729.57,1457.5436
730,2982143.5,2125538.5,1726.88,1457.8996
740,2988879.2,2133792.5,1728.83,1460.7352
750,2986627.8,2124892.2,1728.17,1457.6836
760,2986937.0,2131343.2,1728.26,1459.8902
770,2985001.5,2121174.8,1727.7,1456.4011
780,2989385.8,2128604.0,1728.97,1458.9458
790,2983652.2,2119518.8,1727.32,1455.8332
800,2990196.2,2135457.5,1729.21,1461.2987
810,2984997.5,2130489.8,1727.7,1459.5928
820,2983288.2,2129593.8,1727.21,1459.2914
830,2983710.8,2122616.0,1727.33,1456.8947
840,2981397.0,2125147.2,1726.66,1457.7673
850,2983825.2,2128317.5,1727.36,1458.8582
860,2981929.8,2121848.8,1726.81,1456.6305
870,2977403.0,2131431.5,1725.5,1459.9237
880,2975684.5,2137659.0,1725.0,1462.049
890,2983919.0,2141009.2,1727.39,1463.2022
900,2975759.2,2127133.2,1725.03,1458.4312
910,2981371.0,2139235.0,1726.65,1462.5885
920,2978811.5,2123375.0,1725.91,1457.1444
930,2976002.8,2125866.2,1725.1,1458.0188
940,2975643.2,2134048.0,1724.99,1460.8191
950,2973833.8,2129654.5,1724.46,1459.3086
960,2973179.8,2138563.5,1724.28,1462.3641
970,2976237.8,2129303.0,1725.16,1459.1904
980,2969522.2,2135408.8,1723.21,1461.2799
990,2973388.0,2144156.0,1724.33,1464.2734
