iteration,trainRMSE
0,"[285.51882473499046, 285.4652080025538, 285.4677318571865, 285.4837822451021, 285.4919752804609]"
1000,"[259.66378779407734, 259.24830662656245, 259.5921624461772, 259.8390283168557, 259.64565193791293]"
2000,"[257.0325762553869, 255.94366475396706, 257.18864471540905, 256.89976680118286, 257.8945352368751]"
3000,"[255.20553789148673, 252.64447899438832, 253.15429359391436, 253.53238222290796, 256.2310744760707]"
4000,"[253.67161383375418, 250.89685274553327, 252.90050600023864, 252.18812757496516, 254.81491570172815]"
5000,"[251.0395397926662, 245.28259848094504, 247.54913667733786, 250.5706984718894, 256.2452431815004]"
