iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,629722.1,626900.5,793.55,791.7705
1000,446749.03,444992.2,668.39,667.0753
2000,444705.03,448056.78,666.86,669.3676
3000,442331.3,453641.6,665.08,673.5275
4000,440989.22,453332.34,664.07,673.2956
5000,442618.2,459014.16,665.29,677.5045
6000,439570.4,458577.0,663.0,677.1794
7000,439769.06,456641.8,663.15,675.75
