3471.266667,1145.516667,106.348359,2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,
1145.516667,106.348359,2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,
106.348359,2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,
2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,
112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,
3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,
65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,
88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,
70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,
272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,
253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,
45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,
66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,
90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,
339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,
86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,
54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,
125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,
601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,
875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,
1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,
1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,
257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,
277.266324,189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,
189.05,54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,
54.9,67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,
67.533333,1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,
1234.7,3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,
3.266667,79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,
79.85,140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,
140.521515,179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,
179.855026,83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,
83.55,873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,
873.471727,199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,
199.4,106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,
106.383333,1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,
1177.083333,2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,
2464.033333,174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,
174.966667,236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,
236.633333,158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,
158.666667,83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,
83.366667,88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,
88.433333,78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,
78.383333,77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,
77.1,106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,
106.633333,2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,
2366.083333,217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,361.332327,
217.333333,100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,361.332327,96.35,
100.383333,111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,361.332327,96.35,84.633333,
111.616667,1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,361.332327,96.35,84.633333,175.366667,
1393.816667,4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,361.332327,96.35,84.633333,175.366667,305.766667,
4172.716667,70.25,115.25,38.75,373.0,151.633333,997.9,1504.95,172.2,361.332327,96.35,84.633333,175.366667,305.766667,90.416667,
45.666667,141.983333,328.516667,2286.030787,406.466667,84.533333,239.116667,40.383333,74.65,58.45,375.383333,1213.616667,109.35,961.716667,88.133333,
141.983333,328.516667,2286.030787,406.466667,84.533333,239.116667,40.383333,74.65,58.45,375.383333,1213.616667,109.35,961.716667,88.133333,31.583333,
328.516667,2286.030787,406.466667,84.533333,239.116667,40.383333,74.65,58.45,375.383333,1213.616667,109.35,961.716667,88.133333,31.583333,136.15,
