iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055274.2,1234743.1,1027.26,1111.1834
2500,586657.56,722054.44,765.93,849.7334
5000,584938.4,722316.6,764.81,849.8879
7500,583332.44,730247.1,763.76,854.5348
10000,575806.06,725791.2,758.82,851.9238
12500,575523.5,740316.6,758.63,860.405
15000,571921.1,732230.8,756.25,855.685
17500,569483.7,727327.9,754.64,852.8211
20000,564484.5,737044.4,751.32,858.497
22500,566583.94,737482.1,752.71,858.751
25000,565947.0,735571.75,752.29,857.5907
27500,552904.6,734112.5,743.56,856.7568
30000,550655.6,751032.7,742.05,866.6006
32500,554523.0,740395.8,744.65,860.4436
35000,552757.0,736870.9,743.46,858.3873
37500,572885.0,751429.2,756.86,866.7164
40000,565861.94,763316.3,752.19,873.3593
42500,569923.9,740445.0,754.88,860.4093
45000,557414.25,762669.25,746.56,873.1409
47500,555017.2,766171.0,744.92,875.1056
50000,550633.6,779228.0,741.99,882.5103
52500,560778.9,747736.4,748.8,864.6545
55000,555233.1,756837.75,745.06,869.8446
57500,546166.0,776072.8,738.97,880.5228
60000,548318.9,769507.0,740.45,877.0352
62500,577322.2,764148.2,759.77,873.9666
65000,570369.94,755108.56,755.11,868.8117
67500,585214.94,762619.7,764.96,873.2212
