42.566667,67.116667,596.25,79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,
67.116667,596.25,79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,
596.25,79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,
79.516667,74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,
74.45,23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,
23.466667,35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,
35.016667,133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,
133.95,77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,
77.533333,100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,
100.983333,14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,
14.55,73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,
73.95,88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,
88.166667,26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,
26.566667,38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,
38.133333,25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,
25.316667,47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,
47.433333,50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,
50.216667,74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,
74.883333,38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,126.233333,
38.933333,77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,126.233333,39.316667,
77.116667,11.116667,16.0,45.733333,83.55,67.266667,67.55,126.233333,39.316667,7.666667,
11.116667,16.0,45.733333,83.55,67.266667,67.55,126.233333,39.316667,7.666667,30.516667,
16.0,45.733333,83.55,67.266667,67.55,126.233333,39.316667,7.666667,30.516667,55.9,
45.733333,83.55,67.266667,67.55,126.233333,39.316667,7.666667,30.516667,55.9,115.5,
83.55,67.266667,67.55,126.233333,39.316667,7.666667,30.516667,55.9,115.5,223.816667,
67.266667,67.55,126.233333,39.316667,7.666667,30.516667,55.9,115.5,223.816667,36.316667,
67.55,126.233333,39.316667,7.666667,30.516667,55.9,115.5,223.816667,36.316667,52.816667,
