Epoch,lossTrain,lossVal,stdDev
0,0.1832871437072754,0.17137570679187775,0.008999999612569809
5000,0.0009706757264211774,0.05730797350406647,0.18000000715255737
10000,0.00032700825249776244,0.05088678374886513,0.16300000250339508
15000,0.00024021795252338052,0.05000309646129608,0.1599999964237213
20000,4.306946721044369e-05,0.049633752554655075,0.16099999845027924
25000,2.2879828975419514e-05,0.049230314791202545,0.15800000727176666
30000,6.829245830886066e-05,0.049529969692230225,0.15800000727176666
35000,3.952307815779932e-05,0.04910619556903839,0.15600000321865082
40000,3.0445349693764e-05,0.0496569387614727,0.15700000524520874
45000,2.4063509044935927e-05,0.05070263519883156,0.1589999943971634
50000,6.780715011700522e-06,0.04973683878779411,0.15700000524520874
55000,7.652477506780997e-06,0.047426193952560425,0.15000000596046448
60000,4.831852493225597e-06,0.048005543649196625,0.1509999930858612
65000,3.1155591386777814e-06,0.04895869642496109,0.15299999713897705
70000,3.728915999090532e-06,0.048877835273742676,0.15199999511241913
75000,9.100114766624756e-06,0.047943536192178726,0.15000000596046448
80000,2.410218439763412e-05,0.045696698129177094,0.14499999582767487
85000,8.578839697293006e-06,0.04599202424287796,0.1459999978542328
90000,1.0928006304311566e-05,0.04814900457859039,0.1509999930858612
95000,2.095470335916616e-06,0.05027352273464203,0.15600000321865082
99999,3.6955848372599576e-06,0.04857334494590759,0.1509999930858612
