iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1054987.5,1234319.1,1027.12,1110.9931
2500,587780.56,728990.2,766.66,853.8026
5000,579812.56,739833.8,761.45,860.1155
7500,575426.25,752195.06,758.56,867.2817
10000,561559.94,762971.56,749.36,873.4343
12500,558938.94,747645.94,747.61,864.6374
15000,550384.25,761529.4,741.85,872.5657
17500,542736.75,778867.0,736.65,882.4024
20000,545349.44,775984.3,738.44,880.7529
22500,561483.2,763973.4,749.28,873.9615
25000,553425.2,758662.8,743.84,870.9831
27500,547327.5,774237.8,739.72,879.8436
30000,583625.06,731561.8,763.94,855.2877
32500,570397.75,748228.75,755.23,864.9229
35000,581015.7,739938.3,762.23,860.1569
37500,568086.06,750190.25,753.67,866.081
40000,568006.94,732138.25,753.64,855.62
42500,572595.0,739872.7,756.68,860.1342
45000,564932.3,757188.6,751.59,870.1168
47500,562609.5,744000.4,750.03,862.5014
50000,583362.06,738947.56,763.77,859.5579
52500,583465.2,727591.56,763.84,852.9657
55000,567989.44,773456.2,753.62,879.3608
57500,577153.75,765390.8,759.69,874.8178
60000,571830.1,764833.56,756.17,874.4837
62500,572294.3,754635.8,756.48,868.6621
65000,594335.7,754271.94,770.91,868.4274
67500,591067.8,753436.4,768.79,867.9805
70000,572208.1,758183.56,756.42,870.721
72500,566268.75,766255.5,752.48,875.3429
75000,591082.75,764086.06,768.8,874.1091
77500,572751.1,750401.75,756.78,866.201
80000,574035.2,759140.1,757.62,871.2033
82500,570886.6,767606.6,755.52,876.0634
85000,582441.25,753903.94,763.16,868.2157
87500,566174.0,755506.5,752.42,869.057
90000,566685.06,763468.94,752.75,873.6632
92500,573249.8,771513.6,757.1,878.2932
95000,787269.4,937722.56,879.42,960.6336
97500,685209.4,841123.8,821.8,911.4692
