iteration,trainRMSE
0,"[1023.7946049480768, 1024.0252131015122, 1029.0486679479438, 1029.0949108249056, 1029.6482265803436]"
2500,"[762.5619783615782, 764.3286078140492, 769.4916168319296, 767.627885089417, 769.3037632259168]"
5000,"[759.6056763451054, 758.4004412863078, 766.2898213754654, 760.7862961640136, 762.1607856460471]"
7500,"[758.2705033889047, 754.6210640340923, 763.2790340849541, 756.441033801287, 760.1969004885905]"
10000,"[755.38823664355, 746.6410576076605, 749.5779539506407, 744.4297744352082, 750.7746077722337]"
12500,"[755.1612310258153, 745.6251149156989, 745.6923871813228, 743.191502476905, 748.3715014073405]"
15000,"[752.3497108632178, 732.3667071140593, 741.7307372541284, 738.4608332614971, 744.3230283048175]"
17500,"[752.9564372913757, 726.9308514280704, 734.1746730886942, 734.4731347527725, 734.7246097543368]"
20000,"[749.2089612204215, 727.5617951244084, 738.2457937806294, 736.962990825653, 740.2272059280914]"
22500,"[749.6097146893834, 737.9792397253401, 748.8654014681356, 747.5242819524742, 762.4021958446623]"
25000,"[749.9797166352832, 723.2894209970873, 743.5460624752864, 745.6148227699288, 756.7457516038264]"
27500,"[744.6970638273166, 718.1094867173365, 738.7523375393338, 745.979440737353, 751.0633427450175]"
30000,"[762.6458535420717, 764.2456950010709, 759.5494958056053, 768.3892972973445, 764.8787940262907]"
32500,"[759.4755423679316, 755.5983861597616, 750.573112260616, 754.4534631179125, 756.0702694738428]"
35000,"[764.7089595230093, 763.1029289873865, 757.6073395776, 764.9994044388071, 760.7381183625707]"
37500,"[758.4480592624031, 760.1183101430132, 748.1628033112448, 759.4787598235868, 742.1522655937575]"
40000,"[758.7659187027142, 759.158101062009, 749.4111113403143, 754.0213852928205, 746.8348359733294]"
42500,"[763.2264427171632, 752.6530144166719, 757.1229090276248, 755.1061604449932, 755.3110512023511]"
45000,"[762.6652542922502, 751.3268125790493, 750.6021482442902, 745.6051417631905, 747.7391087118294]"
47500,"[762.6024135725162, 752.5090487323647, 745.8283860220627, 743.4638026326486, 745.7531685952674]"
50000,"[765.6585612602576, 761.3774404695089, 760.7326675662841, 764.9481929120525, 766.1332896652253]"
52500,"[762.2349046975212, 760.9358262746636, 763.9940879672038, 766.5260014519798, 765.4994424607361]"
55000,"[759.7405087899056, 750.4610004274857, 745.7343756340628, 759.3598202145519, 752.8183528743316]"
57500,"[758.392924546352, 758.4390081410169, 753.8232378881812, 765.7062627481685, 762.0728326563292]"
60000,"[760.6503781063226, 753.0588398953321, 750.1189539798485, 758.3949038596955, 758.650162175736]"
62500,"[754.0921680641834, 749.3607023940043, 760.4230691048778, 760.6420522844231, 757.880315253105]"
65000,"[767.3303800963761, 767.7403592062294, 777.565481421245, 769.5576316975597, 772.3713590812782]"
67500,"[773.5993556293015, 760.9071307919575, 770.8905923274243, 769.0184591777154, 769.5238450653391]"
70000,"[760.197741781281, 752.7030428728707, 748.7167969096985, 761.0968297170248, 759.3789336710696]"
72500,"[754.399375937264, 753.8880388518196, 743.1074191247741, 758.7993425648848, 752.2024304500259]"
75000,"[766.6260839535521, 766.3832623324129, 775.2877310724487, 771.4429001926462, 764.2489620825876]"
77500,"[760.1162986335105, 753.1829403881911, 749.0957358395676, 759.843699775351, 761.64767923981]"
80000,"[757.1234787563624, 750.9320475778704, 757.6127465761112, 766.18952571363, 756.2632801845762]"
82500,"[754.4042348189049, 742.4178756599599, 753.8290015417592, 761.7113988650244, 765.227273392708]"
85000,"[761.4615823009417, 758.8673582869925, 763.2436486618287, 768.28541175146, 763.9458409030652]"
87500,"[758.0946073453246, 750.9623509516416, 744.1528785562806, 756.4279385107515, 752.4530349426936]"
90000,"[758.8461751328579, 749.956539067036, 748.9018888051105, 761.0148105641695, 745.0184678136327]"
92500,"[760.2834895680156, 760.8474067338713, 755.718143390437, 760.9896807504697, 747.6715360780778]"
95000,"[1022.9202766459111, 784.9970574939792, 784.0069846567716, 780.7649868911423, 1024.4046619820895]"
97500,"[1020.0314581940494, 775.750734461589, 776.1647350822477, 769.7192831271473, 767.3342366414013]"
