iteration,trainRMSE
590,"[1327.700393038181, 1326.0320766783818, 1327.1747834813907, 1327.95715106554, 1331.0933638637225, 1331.5690434780865, 1331.3161505654375, 1336.7925216656079, 1337.3825320132928, 1337.3498951891922]"
600,"[1327.424449631686, 1325.5771159985834, 1327.0576141915578, 1327.8901191725315, 1331.116540024873, 1331.5222921876148, 1331.3546145789937, 1336.9072883772092, 1337.5292422912319, 1337.4354171828331]"
610,"[1327.2136676103112, 1325.8579333038235, 1327.3798980366212, 1328.3673617593022, 1331.6334052444163, 1332.0695204114554, 1331.7990855146518, 1336.9718277967866, 1337.7749018677232, 1337.7458569444623]"
620,"[1326.9973504275392, 1325.2987961088845, 1327.1284176658676, 1327.893931754853, 1331.1900165102693, 1331.5504840353876, 1331.3041056078685, 1336.6746517346326, 1337.3404550115977, 1337.2097654822169]"
630,"[1327.5057595689225, 1325.837554128815, 1327.4825750851492, 1328.0403640085442, 1330.9497085721025, 1331.4893808086647, 1331.237592004834, 1336.6657202428196, 1337.3588853459646, 1337.081615964124]"
640,"[1326.6849820773089, 1325.1835484500623, 1326.7874540684466, 1327.6955924570439, 1330.973996406611, 1331.3870572669061, 1331.2276506870103, 1336.6781069471213, 1337.3489607943845, 1337.2191057157638]"
650,"[1326.3424675356978, 1325.2527818255523, 1326.7320322228493, 1327.6385127334895, 1330.6568968485553, 1331.2989343032257, 1331.2566870760272, 1336.5361730306902, 1337.1664029471783, 1336.8997439307684]"
660,"[1326.3742647888535, 1324.8268589619997, 1326.2285896044234, 1327.1976715480198, 1330.3334280015602, 1331.0796328136073, 1331.162010924145, 1336.6617240885357, 1337.3968810874562, 1337.1662862984726]"
670,"[1326.3326214786819, 1324.995808136212, 1326.3240726929607, 1327.1763298257085, 1330.193130529784, 1330.9818807201084, 1331.0357567015806, 1336.3775578487794, 1337.0330056516457, 1336.7463384783043]"
680,"[1326.2061630801015, 1324.7105761723128, 1326.1656935266042, 1327.2004036329572, 1330.3761386347628, 1331.0274133743862, 1331.0743972765663, 1336.3684654244157, 1336.9969975590743, 1336.774374283962]"
690,"[1326.081071352348, 1324.577962951203, 1325.913700276989, 1327.07048119048, 1330.2154020969513, 1330.8978045381416, 1330.9582942474838, 1336.3159237987775, 1336.937219299992, 1336.600144487301]"
700,"[1325.857892163019, 1324.5354477055084, 1325.709064506473, 1326.7982842474662, 1329.9097068095655, 1330.7209884053598, 1330.8967236230005, 1336.3148906569656, 1336.957160931381, 1336.563139531569]"
710,"[1325.7867969318745, 1324.3039447163487, 1325.6108356741045, 1326.8490114588142, 1329.9755379268095, 1330.7467213016391, 1330.8694184221738, 1336.3007345415263, 1336.8520017765625, 1336.4912769501877]"
720,"[1325.620916263809, 1324.3835167037241, 1325.5323782256899, 1326.6278804005885, 1329.7494354078096, 1330.5544069127673, 1330.8089311312474, 1336.2340185822688, 1336.7875989712243, 1336.4377746666082]"
730,"[1325.49992180858, 1324.1040356314836, 1325.3783769958202, 1326.5623796014238, 1329.6433103769327, 1330.555072918305, 1330.804525774563, 1336.0856672091822, 1336.697090191434, 1336.439124312787]"
740,"[1325.405962417969, 1324.1842191639887, 1325.3780357523115, 1326.3929394322531, 1329.6246637623915, 1330.4156560404492, 1330.7063821889897, 1336.050170562806, 1336.6351609339881, 1336.4463972236765]"
750,"[1325.3891584004216, 1324.143442366219, 1325.3454214864128, 1326.4113125718404, 1329.494509431846, 1330.4759900695328, 1330.7111638256201, 1335.90630971342, 1336.4982642129512, 1336.2708566700628]"
760,"[1325.2452253858319, 1324.0764351381852, 1325.2507965644554, 1326.2314660601808, 1329.535135045817, 1330.3160556838634, 1330.666237307429, 1335.887603542302, 1336.5110860101174, 1336.3834248784808]"
770,"[1325.0982879071796, 1323.971700105887, 1325.0889755758608, 1326.2043556931085, 1329.3512105614072, 1330.3693432988796, 1330.651641590281, 1335.726830213825, 1336.3556123348553, 1336.245615388359]"
780,"[1324.8954359822721, 1323.9522934416977, 1325.0666423044524, 1326.1161179265443, 1329.406652263436, 1330.3538230063675, 1330.544374388244, 1335.685857702084, 1336.3615460874535, 1336.1965727895013]"
790,"[1324.6828354822742, 1323.795219098831, 1324.8162248216197, 1325.9911732197484, 1329.3485691519588, 1330.3047837597264, 1330.6834177445517, 1335.598574825196, 1336.3525208680262, 1336.3042115856385]"
