iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2565203.5,2756493.8,1601.62,1660.2155
10,2519093.5,2710610.8,1587.16,1646.3508
20,2499790.8,2691062.8,1581.07,1640.3946
30,2483597.8,2673721.0,1575.94,1635.1007
40,2466970.2,2655946.2,1570.65,1629.6545
50,2449798.0,2637463.8,1565.18,1623.9739
60,2431904.8,2618211.8,1559.45,1618.0355
70,2413251.5,2598119.5,1553.46,1611.8142
80,2393772.0,2577098.8,1547.18,1605.2791
90,2373661.5,2555370.8,1540.66,1598.496
100,2352530.2,2532556.0,1533.79,1591.3433
110,2330893.0,2509153.0,1526.72,1583.9729
120,2308646.0,2485073.8,1519.42,1576.3531
130,2285934.8,2460455.0,1511.93,1568.5245
140,2262726.0,2435280.0,1504.23,1560.4784
150,2239274.8,2409800.5,1496.42,1552.2926
160,2215551.5,2383970.8,1488.47,1543.9498
170,2191616.8,2357858.0,1480.41,1535.4697
180,2167540.5,2331533.5,1472.25,1526.8731
190,2143395.0,2305068.0,1464.03,1518.1817
200,2119233.0,2278377.2,1455.75,1509.3654
210,2093560.6,2250213.8,1446.91,1500.0068
220,2069665.9,2223769.0,1438.63,1491.166
230,2045990.9,2197477.0,1430.38,1482.3234
240,2022630.8,2171425.8,1422.19,1473.5091
250,1999760.0,2145800.0,1414.12,1464.7878
260,1977454.1,2120665.2,1406.21,1456.1827
270,1955808.6,2096124.1,1398.5,1447.7313
280,1934927.2,2072278.9,1391.01,1439.4725
290,1914916.8,2049234.1,1383.8,1431.4454
300,1893795.8,2024571.1,1376.15,1422.8044
310,1876075.5,2003779.4,1369.69,1415.4789
320,1859500.5,1983946.9,1363.63,1408.456
330,1844213.1,1965335.8,1358.01,1401.8334
340,1830389.0,1948115.2,1352.91,1395.6779
350,1818165.6,1932429.1,1348.39,1390.0471
360,1807669.9,1918417.2,1344.49,1384.9981
370,1799022.0,1906233.2,1341.27,1380.5934
380,1792366.5,1895981.5,1338.79,1376.8761
390,1787832.2,1887786.1,1337.1,1373.8977
400,1785572.9,1881838.0,1336.25,1371.7323
410,1785351.5,1879494.6,1336.17,1370.8794
420,1783696.0,1882627.1,1335.55,1372.0288
430,1783020.8,1882801.4,1335.29,1372.0925
440,1781935.0,1881682.9,1334.89,1371.6846
450,1784227.1,1880589.0,1335.75,1371.2845
460,1779547.4,1876199.0,1333.99,1369.6782
470,1779244.6,1876317.5,1333.88,1369.7249
480,1778773.6,1876150.4,1333.7,1369.663
490,1778354.0,1876261.5,1333.54,1369.7029
500,1777896.5,1876388.2,1333.37,1369.7495
510,1777575.8,1876508.9,1333.25,1369.7936
520,1776615.8,1878012.8,1332.89,1370.3442
530,1777051.4,1876794.2,1333.06,1369.9021
540,1776424.6,1876404.8,1332.82,1369.7559
550,1775173.8,1875259.9,1332.35,1369.3443
560,1776239.9,1875332.8,1332.75,1369.3708
570,1773654.1,1873436.4,1331.78,1368.6751
580,1773136.8,1874688.8,1331.58,1369.1346
590,1772742.8,1873263.9,1331.44,1368.6131
600,1772597.1,1874436.2,1331.38,1369.043
610,1773395.2,1875564.9,1331.68,1369.4532
620,1772269.8,1873620.4,1331.26,1368.7419
630,1772550.5,1874567.8,1331.36,1369.0886
640,1771897.4,1874411.6,1331.12,1369.0332
650,1771523.0,1874057.1,1330.98,1368.9016
660,1771164.4,1874060.5,1330.84,1368.9033
670,1770835.1,1874275.0,1330.72,1368.9818
680,1770757.1,1873773.1,1330.69,1368.7966
690,1770402.6,1872993.0,1330.56,1368.5112
700,1770056.8,1873732.8,1330.43,1368.782
710,1769929.8,1872821.0,1330.38,1368.4482
720,1769650.2,1873515.6,1330.27,1368.7024
730,1769393.0,1872915.6,1330.18,1368.4828
740,1769252.2,1873262.5,1330.12,1368.6097
750,1769094.0,1872613.9,1330.06,1368.3722
760,1768950.1,1873084.9,1330.01,1368.5446
770,1768673.1,1872580.8,1329.91,1368.3606
780,1768544.9,1872781.5,1329.86,1368.4337
790,1768358.9,1872387.8,1329.79,1368.2891
