iteration,trainRMSE
0,"[285.0809828566392, 285.3404349646446, 285.40350804367307, 285.43509647531573, 285.45021264591617]"
1000,"[260.8911996499452, 260.0618415302119, 259.70229439820827, 258.7690735653554, 258.82920144058585]"
2000,"[259.7051659813903, 257.62073188774787, 257.34700723695175, 256.9368629796931, 256.44602376115733]"
3000,"[257.88137573479844, 254.31826251882492, 252.50719202530314, 250.72299242943373, 251.14389982821365]"
4000,"[256.0100586471728, 251.26538204968128, 249.66137764718945, 247.0927572439247, 247.6951818234031]"
5000,"[254.06624413802373, 248.56042005828212, 244.75929208627778, 242.23878779452065, 240.80301715872835]"
