iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055215.1,1234674.9,1027.23,1111.1528
2500,576175.7,744979.5,759.06,863.1097
5000,574150.9,745757.44,757.72,863.5378
7500,567153.25,750578.5,753.09,866.3115
10000,566998.4,743655.5,752.99,862.287
12500,559258.44,753343.8,747.82,867.916
15000,550406.25,755144.56,741.87,868.945
17500,541063.56,754710.2,735.55,868.6305
20000,576912.7,763713.94,759.54,873.8758
22500,563267.44,763326.4,750.5,873.6399
25000,581589.1,761378.3,762.6,872.514
27500,589207.0,734102.7,767.58,856.7869
