51.0,509.0,107.0,20.0,177.0,109.0,500.0,44.0,258.0,560.0,
509.0,107.0,20.0,177.0,109.0,500.0,44.0,258.0,560.0,119.0,
107.0,20.0,177.0,109.0,500.0,44.0,258.0,560.0,119.0,232.0,
20.0,177.0,109.0,500.0,44.0,258.0,560.0,119.0,232.0,54.0,
177.0,109.0,500.0,44.0,258.0,560.0,119.0,232.0,54.0,1096.0,
109.0,500.0,44.0,258.0,560.0,119.0,232.0,54.0,1096.0,233.0,
500.0,44.0,258.0,560.0,119.0,232.0,54.0,1096.0,233.0,109.0,
44.0,258.0,560.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,
258.0,560.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,
560.0,119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,
119.0,232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,
232.0,54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,
54.0,1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,
1096.0,233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,
233.0,109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,113.0,
109.0,280.0,145.0,356.0,248.0,283.0,1127.0,160.0,113.0,50.0,
280.0,145.0,356.0,248.0,283.0,1127.0,160.0,113.0,50.0,181.0,
145.0,356.0,248.0,283.0,1127.0,160.0,113.0,50.0,181.0,16.0,
356.0,248.0,283.0,1127.0,160.0,113.0,50.0,181.0,16.0,2186.0,
248.0,283.0,1127.0,160.0,113.0,50.0,181.0,16.0,2186.0,32.0,
283.0,1127.0,160.0,113.0,50.0,181.0,16.0,2186.0,32.0,163.0,
1127.0,160.0,113.0,50.0,181.0,16.0,2186.0,32.0,163.0,200.0,
160.0,113.0,50.0,181.0,16.0,2186.0,32.0,163.0,200.0,89.0,
113.0,50.0,181.0,16.0,2186.0,32.0,163.0,200.0,89.0,221.0,
50.0,181.0,16.0,2186.0,32.0,163.0,200.0,89.0,221.0,110.0,
181.0,16.0,2186.0,32.0,163.0,200.0,89.0,221.0,110.0,68.0,
16.0,2186.0,32.0,163.0,200.0,89.0,221.0,110.0,68.0,35.0,
2186.0,32.0,163.0,200.0,89.0,221.0,110.0,68.0,35.0,111.0,
32.0,163.0,200.0,89.0,221.0,110.0,68.0,35.0,111.0,169.0,
163.0,200.0,89.0,221.0,110.0,68.0,35.0,111.0,169.0,250.0,
200.0,89.0,221.0,110.0,68.0,35.0,111.0,169.0,250.0,88.0,
89.0,221.0,110.0,68.0,35.0,111.0,169.0,250.0,88.0,2299.0,
221.0,110.0,68.0,35.0,111.0,169.0,250.0,88.0,2299.0,1055.0,
