iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055488.5,1235168.1,1027.37,1111.3748
2500,594087.6,724048.5,770.76,850.891
5000,592346.06,723742.3,769.63,850.7105
7500,592678.4,728328.7,769.85,853.3976
10000,582270.1,735315.44,763.04,857.4658
12500,577587.7,739989.7,759.98,860.1651
15000,582441.7,740625.1,763.16,860.5366
17500,593540.7,725807.06,770.4,851.9333
20000,587527.1,737343.7,766.49,858.6473
22500,585662.9,740368.94,765.27,860.3965
25000,583304.06,737641.94,763.73,858.8493
27500,585005.9,734476.8,764.84,856.9957
