iteration,trainRMSE
0,"[285.531881429573, 285.50855880143786, 285.48580615237984, 285.48348494808556, 285.47664938182567]"
500,"[258.03051555054293, 258.3134480107366, 258.0345526037452, 257.7499927614387, 257.22895240998724]"
1000,"[250.56501110501594, 250.7425073754544, 250.82227645466824, 251.13247635658254, 250.84575883700995]"
1500,"[240.0011838822874, 239.73654606772553, 239.33722384316746, 239.71533183062778, 237.33270151722698]"
