iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055455.0,1234979.8,1027.35,1111.2899
2500,586108.44,738721.2,765.58,859.4824
5000,577264.56,751110.56,759.78,866.6407
7500,565910.2,757443.6,752.26,870.2975
10000,560559.06,770617.94,748.7,877.8264
12500,548981.2,766853.2,740.92,875.6704
15000,588359.56,725136.4,767.04,851.5452
17500,575599.6,739061.56,758.67,859.665
20000,566817.8,743105.9,752.84,862.0037
22500,559963.7,753657.7,748.26,868.089
25000,558719.75,752745.3,747.44,867.5476
27500,556600.75,762373.75,746.02,873.0851
30000,555808.7,756990.4,745.49,870.0331
32500,550300.2,768667.56,741.8,876.6977
35000,549087.4,777769.56,740.98,881.9018
37500,544355.0,790893.75,737.78,889.2758
40000,568799.8,778309.9,754.14,882.2055
42500,539304.2,769633.3,734.36,877.2222
45000,544335.5,771493.56,737.76,878.3137
47500,556714.1,781874.56,746.09,884.1251
50000,576385.25,776214.7,759.13,880.8776
52500,522143.8,801455.25,722.5,895.0572
55000,584187.06,731799.94,764.3,855.4212
57500,580132.6,744482.56,761.65,862.8162
60000,592474.0,733361.5,769.72,856.3336
62500,586443.25,729337.8,765.79,853.9969
65000,603847.06,739605.7,777.05,859.8423
67500,766604.4,931863.9,870.38,960.5602
