iteration,trainRMSE
0,"[1024.2773630788865, 1024.2894314433377, 1029.250684585372, 1029.2595886874105, 1029.777937007543]"
2500,"[768.999889065479, 766.4833911844644, 771.4130909874601, 772.2821306754429, 772.4079139464284]"
5000,"[766.5352794339526, 765.4935859350614, 770.6633865781495, 771.65590598625, 771.446040621]"
7500,"[764.1440719208086, 764.9450143403237, 769.7881252384552, 770.8697506833407, 769.524771380952]"
10000,"[759.6180577451748, 762.5909414481797, 768.1140819823261, 769.1264334191646, 766.6433291045818]"
12500,"[760.4329095369766, 761.3539752047839, 768.1959883819991, 770.4440421041766, 769.7097246763091]"
15000,"[760.6889814425778, 760.8135888007452, 768.7108480044274, 767.911296228228, 766.012962566792]"
17500,"[760.5017068561637, 760.6338347596222, 768.2874025370575, 769.4112161698428, 766.1406975658306]"
20000,"[759.5176431014435, 759.786449578518, 768.114751604602, 769.1344366676368, 766.3548883102931]"
22500,"[767.0293546073927, 777.1101187742667, 773.2705282620273, 772.715878397676, 769.8433942433385]"
25000,"[759.1752179119887, 758.7995750437685, 767.5195671914316, 766.8631063567606, 765.0403299823759]"
27500,"[757.564770533749, 758.7318459199694, 766.5391857824936, 767.0664518236636, 763.1427611196164]"
30000,"[755.3856485671691, 755.7383574307853, 765.790413729224, 763.7191879498906, 760.208941240343]"
32500,"[757.6127069065291, 757.5868626363521, 766.4805846354863, 765.1582156687163, 760.4217962855727]"
35000,"[756.897296857731, 756.82532040022, 765.2191161751955, 766.5513964962009, 762.5287939347296]"
37500,"[756.2375088742431, 756.5829191493614, 764.7833394336283, 763.313003034637, 760.9603033570089]"
40000,"[756.1583516853337, 754.7996743769681, 764.7610467024448, 764.2979358106096, 764.448376138122]"
42500,"[758.7615648823208, 755.8275364164895, 765.0215300581349, 764.2427244762612, 761.53848258088]"
45000,"[758.7502470319129, 759.5338827154238, 764.3661802935293, 765.8041608983568, 765.4226474690087]"
47500,"[756.0563536804011, 755.238200779319, 765.4422964972126, 761.8278514517478, 763.6796546768461]"
50000,"[756.4986898897325, 755.1191816536418, 762.3553255116019, 761.6552907313286, 759.4797516901285]"
52500,"[760.571115607167, 756.6341121676422, 763.8073068181207, 763.1881416578185, 760.9719512570824]"
55000,"[760.5044273385564, 757.1572548949837, 763.144072954363, 764.5338072120312, 762.8139673012441]"
57500,"[761.4556721389437, 760.820017437399, 770.1474265980253, 769.2997879333903, 766.8377444827056]"
60000,"[747.6254822785797, 747.7570222046381, 766.1609232912419, 766.216386342099, 763.8223976849084]"
62500,"[752.8524502106384, 755.3977815865587, 772.6075371404512, 770.9389240827255, 764.280924671547]"
65000,"[743.4163954291175, 752.4088375827438, 771.2207967106825, 769.346937131665, 760.951839483861]"
67500,"[741.5706442507616, 752.4803404570604, 772.321265660915, 767.4510638419135, 759.3464430991289]"
70000,"[738.2311984564568, 758.9783454575934, 773.8684132506664, 770.5312504525168, 760.8182400370921]"
72500,"[735.2348985635639, 757.3359236201093, 772.4019477128944, 767.0842166434993, 760.0631519344289]"
75000,"[737.7574716927388, 754.0616712744613, 765.1443023597221, 766.5269954953072, 757.3004981304963]"
77500,"[746.315204062798, 763.4274337462103, 775.2988984628278, 767.6133309865876, 766.6157179182283]"
80000,"[762.8060979494014, 760.7578929175567, 768.6507014448255, 773.2826746011822, 774.4131414560028]"
82500,"[756.8094780876036, 758.1349185878081, 768.853298790912, 772.4249302943927, 774.0628660761679]"
85000,"[754.6594006433763, 765.197994249971, 769.852102357612, 772.0002634240035, 773.1809636737955]"
87500,"[961.3265938182891, 762.4007260550345, 956.1625335200955, 771.5106412298754, 770.0625196120684]"
90000,"[793.6635699913553, 774.3641961699277, 770.3614461475546, 774.4731242640667, 773.748797011037]"
92500,"[763.456898669717, 761.7571222669185, 768.4833131037534, 767.606384700529, 769.0948990134177]"
95000,"[760.801586568956, 757.1046584662612, 767.711020534076, 767.094222276339, 771.1451549639648]"
97500,"[758.3659874351426, 762.9580413242118, 774.9954757025575, 774.6055911079844, 772.5281053057759]"
