3471.266667,1145.516667,106.348359,2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,
1145.516667,106.348359,2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,
106.348359,2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,
2097.416667,112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,
112.116667,3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,
3333.933333,65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,
65.033333,88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,
88.167953,70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,
70.8,272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,
272.433333,253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,
253.925754,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,
45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,
66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,
90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,
339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,
86.9,54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,
54.9,125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,
125.45,601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,
601.366667,875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,
875.0,1335.2,1253.75933,257.466667,277.266324,189.05,54.9,67.533333,1234.7,3.266667,
