iteration,trainRMSE
0,"[285.5311151412224, 285.52734554137385, 285.52607307968304, 285.5401304369762, 285.5464287568285]"
2500,"[247.44179451465996, 244.07563191943706, 243.74324784345995, 242.9864738010406, 240.79018337712952]"
5000,"[223.65695885958073, 212.89261073398026, 203.13414069314075, 199.4507984645586, 204.9047301088059]"
7500,"[173.54547024044058, 153.66678873897592, 139.1189927701545, 135.17066494433118, 143.38719859192796]"
10000,"[113.428886029539, 98.2472304529049, 92.41620648306139, 86.94359680900722, 88.62513980023425]"
12500,"[92.86069573056108, 85.35305610184348, 68.99491814393562, 69.33634764286978, 76.49206685891934]"
