iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1054984.9,1234330.4,1027.12,1110.9977
2500,587727.44,729045.44,766.63,853.8305
5000,582225.7,733390.75,763.03,856.3665
7500,577517.1,739322.3,759.94,859.8031
10000,572218.44,746981.6,756.44,864.2177
12500,567791.75,750003.44,753.49,865.913
15000,566449.7,757032.3,752.59,870.0035
17500,563698.0,757204.0,750.75,870.1115
20000,559412.2,764055.25,747.88,874.0581
22500,556362.7,776010.0,745.83,880.8683
25000,558278.56,763688.9,747.13,873.8332
27500,553122.2,770445.8,743.66,877.6437
30000,550626.1,774824.06,741.98,880.1234
32500,549529.25,770714.4,741.24,877.7533
35000,551320.75,770518.5,742.42,877.5421
37500,549569.4,774249.0,741.26,879.7918
40000,557848.25,778159.5,746.84,881.9755
42500,547558.2,772490.6,739.88,878.6681
45000,548767.75,777123.3,740.7,881.458
47500,567871.56,778999.56,753.54,882.5195
50000,549839.5,781824.3,741.4,884.052
52500,564657.25,781770.7,751.41,883.9988
55000,553515.56,758262.94,743.93,870.7021
57500,550858.7,761248.0,742.13,872.4551
60000,550866.75,769711.4,742.13,877.3203
62500,562463.94,766748.7,749.93,875.6115
65000,572904.25,763335.5,756.89,873.6632
67500,579838.06,744468.3,761.46,862.787
