iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055366.9,1234805.9,1027.31,1111.2115
2500,558904.8,746208.56,747.6,863.8322
5000,527794.6,772606.3,726.48,878.8492
7500,493397.12,818379.0,702.32,904.4396
10000,523881.16,795896.94,723.77,892.0302
12500,486815.2,849854.44,697.64,921.7469
15000,486571.3,850572.44,697.42,922.2146
17500,460851.2,888778.3,678.75,942.2685
20000,413863.62,931058.2,642.75,964.5657
22500,417883.62,950587.4,645.94,974.4165
25000,392870.88,1004936.56,626.24,1001.9273
27500,388835.53,954474.1,623.04,976.4202
30000,463320.94,952206.06,680.44,975.2673
32500,426862.06,983832.25,652.92,991.3743
35000,474730.25,901926.5,688.86,949.3353
37500,466751.1,895002.0,682.89,945.9071
40000,436355.88,888022.94,660.32,942.056
42500,407745.16,916637.1,638.0,956.9189
45000,415125.78,975579.2,643.9,987.2107
47500,485074.1,831633.8,696.2,911.7624
50000,417557.22,937449.1,645.85,967.9236
52500,386858.56,907559.75,621.38,952.2987
55000,410333.0,922422.1,640.16,959.6831
57500,685267.25,816301.44,827.37,903.3507
60000,500310.12,795914.2,707.2,891.9404
62500,593089.2,843641.7,770.09,918.175
65000,519191.12,764845.3,720.38,874.3484
67500,502141.7,779852.5,708.43,882.9033
