iteration,trainRMSE
0,"[1592.7927265694893, 1593.1362397937162, 1598.6699970846216, 1598.097200984065, 1598.056167163708]"
10,"[1584.7006280640505, 1583.09397312216, 1587.3950044937642, 1586.3164380177247, 1586.0611901268771]"
20,"[1576.905920309669, 1575.1345536697354, 1580.3425066293612, 1579.7265935831736, 1579.6714451934952]"
30,"[1572.6652859138853, 1569.7409788672255, 1574.8672842314413, 1574.261878560707, 1574.217353089512]"
40,"[1566.1852467059412, 1563.8915759279616, 1569.061614825677, 1568.4729277235713, 1568.4334471345871]"
50,"[1559.1436410007336, 1557.261797137249, 1562.4552209523438, 1561.8779744994972, 1561.840314663995]"
60,"[1552.6140202151767, 1550.9902131156268, 1556.2212693136, 1555.660067574759, 1555.6259641711772]"
70,"[1546.0700079676078, 1544.4143685193715, 1549.6323083748018, 1549.0792101278537, 1549.0472468166056]"
80,"[1539.2269874799674, 1537.5231809273953, 1542.7266601103033, 1542.1815021783723, 1542.1516304448319]"
90,"[1531.9289787109717, 1530.3324071860518, 1535.5375515781927, 1535.003340705256, 1534.976012079065]"
100,"[1524.1539961748845, 1522.6932748586678, 1527.902715822497, 1527.3768269507698, 1527.3504015340939]"
110,"[1515.9263869323088, 1514.851975907585, 1520.1186893501258, 1519.6172477018943, 1519.5966276230583]"
120,"[1507.472210066244, 1506.8208814479492, 1512.1504797689142, 1511.6708859723635, 1511.65440152847]"
130,"[1499.256000547578, 1498.6633697073817, 1503.983660764208, 1503.5166315163874, 1503.5031856453024]"
140,"[1490.83147490827, 1490.3116092495823, 1495.6253721903756, 1495.172323830394, 1495.1621240543716]"
150,"[1482.2952719776106, 1481.8051934642347, 1487.1044777301247, 1486.6653099372877, 1486.6584018593041]"
160,"[1473.6471942811302, 1473.1712380700808, 1478.4477414318058, 1478.0222813423457, 1478.018725535447]"
170,"[1464.4138981672736, 1463.880024090729, 1469.1317277613862, 1468.7220300819354, 1468.7222957512731]"
180,"[1455.2697686880954, 1454.776361614837, 1460.0133010705672, 1459.621174163013, 1459.6254664030462]"
190,"[1446.1546714962851, 1445.6434450692002, 1450.852464621428, 1450.4772115571136, 1450.4855513055675]"
200,"[1437.066595365532, 1436.532921904664, 1441.709951175813, 1441.352321927335, 1441.3648786238582]"
210,"[1428.033452930004, 1427.4813148199107, 1432.6241042187858, 1432.2850502930635, 1432.3020271402197]"
220,"[1419.0960018539938, 1418.5247530790073, 1423.6310635003333, 1423.3116511675921, 1423.3332238662015]"
230,"[1410.2910159135856, 1409.7012523272529, 1414.7694627105816, 1414.4706209114122, 1414.4970091080347]"
240,"[1401.6516610952463, 1401.0537435094955, 1406.081012599574, 1405.8039602352608, 1405.8353835185535]"
250,"[1393.2242164270515, 1392.6257916127256, 1397.610912262183, 1397.3569773660276, 1397.3936518229764]"
260,"[1385.067849438574, 1384.467477397133, 1389.4079258875868, 1389.1779904520372, 1389.2201425397736]"
270,"[1377.2277991188187, 1376.6323379919695, 1381.5232084016434, 1381.3183159479734, 1381.3661187915325]"
280,"[1369.7627813213687, 1369.173262240224, 1374.0107559125265, 1373.8320304531867, 1373.8857044111837]"
290,"[1362.7256398138334, 1362.1464243964465, 1366.9271762540998, 1366.7757663973866, 1366.835509711344]"
300,"[1356.1728231675904, 1355.6109909434083, 1360.3315422830456, 1360.2086466052888, 1360.2746948109336]"
310,"[1350.1648394601839, 1349.6284380415902, 1354.2852219633787, 1354.1920524221798, 1354.2645628954501]"
320,"[1344.762324353933, 1344.2621893489995, 1348.851561584207, 1348.7892809302984, 1348.8684938341594]"
330,"[1339.970377257807, 1339.5771799583952, 1344.095681136253, 1344.0654581766646, 1344.151521034213]"
340,"[1335.793959662828, 1335.6335997471713, 1340.0847630563464, 1340.087230361598, 1340.180165698214]"
350,"[1332.2566887501678, 1332.4302287795642, 1336.9478780626075, 1336.9018068512837, 1336.8314484069272]"
360,"[1329.6560521054207, 1329.9976212858662, 1334.4981034826385, 1334.430430040065, 1334.3599549634575]"
370,"[1328.104469713484, 1328.5471917630068, 1332.7863117451059, 1332.768323800887, 1332.7366014223128]"
380,"[1326.9072660376587, 1327.2411581967979, 1332.0615418311133, 1331.7647048486504, 1331.799764133213]"
390,"[1327.2449167720622, 1327.762538987898, 1332.2727309446589, 1332.2493765444297, 1332.4542168077323]"
400,"[1326.8474539403821, 1327.2989356926032, 1332.0616572687786, 1332.359421922381, 1332.3591399274098]"
410,"[1325.5945652368498, 1326.1700795405097, 1331.4167518860952, 1331.8472022843391, 1331.7143592152988]"
420,"[1323.9063291320474, 1324.30638328893, 1329.436794269181, 1330.862313530191, 1331.744898426449]"
430,"[1325.180938657472, 1325.251874725524, 1330.6581814777114, 1331.276610155939, 1331.5659745248977]"
440,"[1323.318547423702, 1324.2528990334092, 1329.3313079621244, 1330.6913148237118, 1331.5074997534891]"
450,"[1328.0268201445692, 1328.3312875522417, 1333.366416436399, 1333.8995437957424, 1335.1827122801537]"
460,"[1325.7652465822907, 1326.161598505382, 1331.7644113908377, 1332.4954047001308, 1333.4201513340306]"
470,"[1324.192727538195, 1324.6151553240559, 1329.6110118199263, 1330.6301927676689, 1331.2651182037941]"
480,"[1324.2059789529553, 1325.5719245224009, 1331.4814054091405, 1332.7799603758485, 1333.2179126557178]"
490,"[1322.689236263228, 1323.7750880452245, 1329.3093438598546, 1330.1538646802117, 1330.8541840663872]"
500,"[1322.4185914634159, 1322.4633776183955, 1327.2618472667525, 1329.5019492114493, 1329.7924785290734]"
510,"[1319.805823600853, 1321.2826036427753, 1327.3085984479321, 1329.5165659468944, 1330.3631501160278]"
520,"[1319.9117939289722, 1320.501207089843, 1326.1981732429203, 1328.3252647785378, 1329.444511212504]"
530,"[1320.7497155269032, 1321.063780339193, 1326.7630864917257, 1328.0798663787778, 1328.8036826591044]"
540,"[1318.1833908176873, 1319.0719391748212, 1324.1931167211399, 1327.4671590796675, 1328.9778881614582]"
550,"[1317.8216733023942, 1317.9035067099114, 1323.6462910328817, 1326.6401666129511, 1328.1268379953665]"
560,"[1317.0358003324905, 1317.9545176043116, 1323.4059382466473, 1326.503457553644, 1328.220675048822]"
570,"[1316.3192990370178, 1317.459395417495, 1323.0569063283951, 1326.591896809978, 1328.2844875054095]"
580,"[1316.4706273370205, 1317.064702070119, 1322.6892771768132, 1326.3290847951034, 1328.0347909458935]"
590,"[1315.8455960022284, 1316.9344725587516, 1322.5270476307983, 1326.3056939122612, 1328.0601009447817]"
600,"[1315.9946861223473, 1316.870529454427, 1322.4698243487674, 1326.1642272404893, 1327.98156312436]"
610,"[1315.5737955173493, 1316.740809403307, 1322.3060163849198, 1326.049467044951, 1327.6178620791275]"
620,"[1315.2334483628254, 1316.6801833167085, 1322.2022829914308, 1326.0080907959205, 1327.6097196726212]"
630,"[1315.2356583716964, 1316.5482094665263, 1322.1419252491849, 1325.852538837498, 1327.493527889825]"
640,"[1314.8919409523342, 1316.1997953569949, 1321.815984357109, 1325.7586105410014, 1327.4662788811208]"
650,"[1315.0598403162476, 1315.9814722461888, 1321.8117981132661, 1325.4963105123031, 1327.347970391418]"
660,"[1314.7254353872697, 1315.8064725211268, 1321.6634893121432, 1325.6000794499396, 1327.3619153650357]"
670,"[1314.3981592078312, 1316.0832350173373, 1321.4754094413897, 1325.3835196657112, 1327.0463813391423]"
680,"[1314.1821485108428, 1315.8777210464762, 1321.6441848188774, 1325.4705471324735, 1327.2622578474884]"
690,"[1314.247921237433, 1315.8655695499501, 1321.3288480935585, 1325.1930866890816, 1326.9812121958798]"
700,"[1314.1075392366174, 1315.7939221127306, 1321.1991692226536, 1324.9807919839213, 1326.6980687660814]"
710,"[1313.713528402875, 1315.4807095077738, 1321.0671509802326, 1324.8566735024488, 1326.4772174846598]"
720,"[1313.7592866144546, 1315.2154817534242, 1320.9122724135357, 1324.6651437354894, 1326.0924206402124]"
730,"[1313.926961831722, 1315.2918279892556, 1320.868072551309, 1324.9153236659602, 1326.4481500845739]"
740,"[1314.3398224242194, 1316.159702303967, 1321.6367544175553, 1324.881232020345, 1326.33765161109]"
750,"[1313.6766932576834, 1314.7323046905592, 1320.7720001093246, 1324.1343175019795, 1326.030106538574]"
760,"[1313.881893242894, 1314.8670398070376, 1320.3126083776672, 1324.1718535623343, 1325.3483006166673]"
770,"[1313.7865192910456, 1314.4967012306904, 1319.8264167315738, 1323.2211976436852, 1324.9759698481537]"
780,"[1313.9414598226422, 1314.9218081114805, 1320.7793595361334, 1324.0547975661864, 1325.6592374759896]"
790,"[1313.5546335414754, 1313.8958355607936, 1319.7565948695299, 1323.6458969327612, 1324.7393895002504]"
800,"[1313.6784053903398, 1313.754055862455, 1319.0578291882023, 1323.0472947233623, 1324.2056588462265]"
810,"[1313.308941307411, 1313.7794736484614, 1319.183363566747, 1322.0795311280535, 1323.1524052738646]"
820,"[1313.6919693713955, 1313.755516007884, 1318.3317880326163, 1321.7992689399798, 1323.2195526841258]"
830,"[1314.1245221738986, 1312.7071714473527, 1317.8588687147067, 1321.905534837812, 1323.0575301078393]"
840,"[1313.3133386205175, 1312.5379375135728, 1318.3855094022765, 1321.847771043933, 1323.3810048537102]"
850,"[1313.330058912458, 1313.4092711005992, 1319.008772818182, 1322.3767832090782, 1323.2260831758067]"
860,"[1313.3130792087743, 1313.1647578524678, 1317.9113341253797, 1321.7647107385797, 1322.64508568977]"
870,"[1313.484801184602, 1312.451950554976, 1317.4917541128284, 1321.1830429951374, 1322.9223094887723]"
880,"[1312.735408570647, 1312.1390639641972, 1317.4595029261388, 1320.739453071829, 1322.7269513022911]"
890,"[1312.2596066859555, 1311.9456860345024, 1317.3429254583104, 1320.8038007556277, 1321.478941382851]"
900,"[1311.8732325593166, 1311.9312571009275, 1316.97122382234, 1320.573587536496, 1321.5239023330855]"
910,"[1312.3289624268464, 1311.6234740388443, 1317.4748750508556, 1320.1650945886518, 1322.0077337607354]"
920,"[1312.4327899345985, 1311.3472668622796, 1316.931596884806, 1319.3077508571707, 1320.352136070291]"
