iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2547704.8,2708087.0,1596.15,1645.6261
10,2513854.8,2669890.5,1585.51,1633.9793
20,2491212.0,2647541.2,1578.36,1627.1262
30,2474805.2,2629865.8,1573.15,1621.6854
40,2456146.5,2609307.5,1567.21,1615.3346
50,2435213.2,2587524.0,1560.52,1608.5778
60,2415611.5,2566686.0,1554.22,1602.0875
70,2395220.8,2544827.2,1547.65,1595.251
80,2373951.8,2522048.8,1540.76,1588.0954
90,2351797.0,2498284.8,1533.56,1580.5958
100,2328361.0,2473096.0,1525.9,1572.6076
110,2304396.2,2447453.8,1518.02,1564.4336
120,2279966.5,2421240.2,1509.95,1556.0332
130,2255362.5,2394833.5,1501.78,1547.5247
140,2230310.0,2367856.8,1493.42,1538.7839
150,2204950.5,2340509.2,1484.91,1529.8721
160,2179353.8,2312856.2,1476.26,1520.8076
170,2152019.2,2283177.2,1466.97,1511.0183
180,2125365.8,2254250.0,1457.86,1501.4158
190,2098803.2,2225357.5,1448.72,1491.7629
200,2072469.6,2196628.8,1439.61,1482.1024
210,2046465.6,2168165.8,1430.55,1472.469
220,2020893.8,2140067.2,1421.58,1462.8965
230,1995856.9,2112435.5,1412.75,1453.4217
240,1971460.8,2085377.4,1404.09,1444.083
250,1947822.9,2059012.2,1395.64,1434.9255
260,1925074.0,2033466.1,1387.47,1425.9961
270,1903338.8,2008870.9,1379.61,1417.346
280,1882754.2,1985358.1,1372.13,1409.0269
290,1863454.5,1963063.1,1365.08,1401.0932
300,1845581.6,1942128.8,1358.52,1393.6023
310,1829281.0,1922701.1,1352.51,1386.6146
320,1814702.4,1904933.6,1347.11,1380.193
330,1801968.1,1889031.2,1342.37,1374.4199
340,1791202.9,1875167.1,1338.36,1369.367
350,1782427.8,1864073.1,1335.07,1365.3102
360,1775797.6,1854515.4,1332.59,1361.8055
370,1771537.0,1849184.6,1330.99,1359.8467
380,1768787.0,1845611.6,1329.95,1358.5323
390,1769962.8,1847239.6,1330.4,1359.1315
400,1769401.4,1846110.8,1330.19,1358.7159
410,1767177.2,1844337.8,1329.35,1358.0632
420,1763732.5,1844832.1,1328.05,1358.245
430,1765684.0,1845103.2,1328.79,1358.3447
440,1763119.5,1844086.9,1327.82,1357.9704
450,1773598.4,1860857.9,1331.76,1364.1319
460,1768703.0,1856464.2,1329.92,1362.5205
470,1763761.6,1851159.4,1328.06,1360.5719
480,1767456.9,1853378.8,1329.45,1361.3876
490,1761887.6,1845110.4,1327.36,1358.3475
500,1759050.9,1845648.4,1326.29,1358.5452
510,1757382.5,1844886.1,1325.66,1358.2649
520,1755314.2,1842794.6,1324.88,1357.4942
530,1755882.8,1841889.0,1325.09,1357.1605
540,1751881.1,1840678.8,1323.58,1356.7148
550,1749893.4,1839608.2,1322.83,1356.3196
560,1749355.9,1841832.5,1322.62,1357.1394
570,1748614.0,1843160.2,1322.34,1357.628
580,1748018.6,1843108.6,1322.12,1357.6082
590,1747536.1,1843621.1,1321.93,1357.7968
600,1747434.1,1844887.6,1321.9,1358.2623
610,1746803.8,1844662.9,1321.66,1358.1792
620,1746511.5,1844874.9,1321.55,1358.2573
630,1746267.2,1845284.6,1321.45,1358.4081
640,1745666.4,1845392.9,1321.23,1358.4486
650,1745435.4,1844533.6,1321.14,1358.1322
660,1745151.5,1843997.1,1321.03,1357.9346
670,1744742.9,1845303.0,1320.88,1358.4151
680,1744771.1,1844698.8,1320.89,1358.1933
690,1744336.4,1844807.4,1320.72,1358.2333
700,1743893.2,1845276.0,1320.56,1358.4052
710,1743269.4,1845803.2,1320.32,1358.5998
720,1742766.5,1845075.0,1320.13,1358.3317
730,1743192.1,1845598.5,1320.29,1358.5238
740,1744195.8,1844775.6,1320.67,1358.2205
750,1742080.5,1846113.6,1319.87,1358.7138
760,1741674.4,1845009.6,1319.72,1358.307
770,1740472.6,1848587.5,1319.26,1359.6247
780,1742084.1,1845814.8,1319.87,1358.6041
790,1740097.0,1846055.2,1319.12,1358.6925
800,1739119.6,1845266.5,1318.75,1358.4025
810,1737935.6,1846952.5,1318.3,1359.0231
820,1737562.5,1846217.0,1318.16,1358.7529
830,1736959.5,1847360.5,1317.93,1359.1728
840,1736862.8,1846860.2,1317.89,1358.9866
850,1737855.8,1847737.1,1318.27,1359.3107
860,1736508.6,1845438.1,1317.76,1358.4648
870,1735842.5,1847233.5,1317.51,1359.125
880,1734930.0,1845881.0,1317.16,1358.6296
890,1733890.9,1844867.2,1316.77,1358.2562
900,1733387.4,1847129.8,1316.57,1359.0874
910,1733770.5,1845610.1,1316.72,1358.5282
920,1732066.4,1846363.8,1316.07,1358.8058
930,1731571.6,1847759.8,1315.89,1359.3185
940,1730985.6,1845881.5,1315.66,1358.6273
950,1731974.8,1845064.0,1316.04,1358.3272
960,1728577.5,1847501.1,1314.75,1359.2219
970,1727790.9,1846283.9,1314.45,1358.7756
980,1727459.9,1845707.6,1314.32,1358.5631
990,1729160.4,1845749.8,1314.97,1358.5775
