Epoch,lossTrain,lossVal,stdDev
0,0.1618608683347702,0.14749374985694885,0.010999999940395355
5000,0.0002610811498016119,0.052138593047857285,0.1720000058412552
10000,0.00012728452566079795,0.045923538506031036,0.15000000596046448
15000,9.196161045110784e-06,0.04336368292570114,0.1420000046491623
20000,2.5016418021550635e-06,0.04219655320048332,0.13899999856948853
25000,2.5026325602084398e-05,0.04074137285351753,0.1340000033378601
30000,1.576928070790018e-06,0.041093844920396805,0.13300000131130219
35000,7.982633292158425e-07,0.04063863307237625,0.12999999523162842
40000,6.0010743254679255e-06,0.04056250676512718,0.1289999932050705
45000,4.216341949359048e-06,0.040406279265880585,0.12800000607967377
50000,2.2941178031032905e-05,0.038792043924331665,0.12200000137090683
55000,6.420372756110737e-06,0.03927737846970558,0.12399999797344208
60000,5.467443315865239e-06,0.03942812234163284,0.12300000339746475
65000,9.507442086942319e-07,0.03803815692663193,0.12099999934434891
70000,5.506686875378364e-07,0.03813519701361656,0.11900000274181366
75000,2.2593915218749316e-06,0.03811583295464516,0.11900000274181366
80000,4.108183873086091e-07,0.039061740040779114,0.11999999731779099
85000,2.5343367724417476e-06,0.0365360826253891,0.11100000143051147
90000,1.0809396826516604e-06,0.03944418951869011,0.11999999731779099
95000,5.097930966257991e-07,0.03901415690779686,0.11999999731779099
99999,1.1403038797652698e-06,0.041214469820261,0.12600000202655792
