Epoch,lossTrain,lossVal,stdDev
1,0.058460354804992676,0.04194208234548569,0.024365302175283432
2501,0.013153492473065853,0.06176779419183731,0.15890049934387207
5001,0.01132415235042572,0.05619636923074722,0.15164369344711304
7501,0.01360971201211214,0.04876639321446419,0.12754693627357483
10001,0.00993930734694004,0.06097988784313202,0.17121893167495728
12501,0.02300190180540085,0.047471895813941956,0.11131148785352707
15001,0.033390991389751434,0.04089995473623276,0.08505383133888245
17501,0.021783599629998207,0.05253854766488075,0.13497376441955566
20001,0.02860451303422451,0.03761247545480728,0.05723383650183678
22501,0.030103133991360664,0.03699585795402527,0.05910985916852951
25001,0.028880927711725235,0.04577618092298508,0.09755770117044449
27501,0.023825470358133316,0.0536925345659256,0.12944220006465912
30001,0.027313094586133957,0.040739644318819046,0.07880613952875137
32501,0.028967134654521942,0.040877047926187515,0.0790984109044075
35001,0.02555638924241066,0.03741057217121124,0.04660153016448021
37501,0.033444762229919434,0.03451089933514595,0.0032518915832042694
40001,0.02974921651184559,0.03841877728700638,0.058249883353710175
42501,0.030674036592245102,0.034251730889081955,0.010940209962427616
45001,0.036034028977155685,0.03464226424694061,0.017049165442585945
47501,0.03228897973895073,0.035301968455314636,0.021871458739042282
49999,0.03977145999670029,0.03497900068759918,0.012811311520636082
