iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1109579.5,2463114.0,1053.36,1569.4305
10,1060988.9,2386574.5,1030.03,1544.8414
20,1038078.4,2353255.2,1018.83,1533.9962
30,1025878.25,2330857.8,1012.82,1526.6768
40,1013483.0,2309086.0,1006.68,1519.5235
50,1001071.9,2286507.5,1000.5,1512.075
60,987591.9,2261196.5,993.76,1503.6945
70,973343.25,2232615.2,986.58,1494.1834
80,963820.06,2208824.0,981.74,1486.2089
90,956559.8,2188558.8,978.04,1479.3767
100,950674.44,2171138.2,975.02,1473.4774
110,946112.8,2154558.8,972.68,1467.8409
120,943299.44,2139900.8,971.24,1462.8392
130,941718.9,2133446.5,970.42,1460.6303
140,941216.44,2127752.5,970.16,1458.6811
150,938777.25,2133155.5,968.9,1460.5319
160,936355.94,2132259.5,967.65,1460.2238
170,934912.2,2138060.2,966.91,1462.2086
180,932512.75,2136992.5,965.67,1461.8427
190,931462.3,2136129.8,965.12,1461.5464
200,930194.94,2129899.0,964.47,1459.4138
210,928646.75,2131584.8,963.66,1459.9908
220,927495.4,2126620.2,963.07,1458.2892
230,927144.0,2128795.8,962.88,1459.0347
240,926145.94,2129869.0,962.36,1459.4023
250,925806.94,2124778.2,962.19,1457.6576
260,924405.25,2125655.5,961.46,1457.9569
270,923259.1,2128378.0,960.86,1458.8899
280,922429.2,2127847.8,960.43,1458.7089
290,921651.1,2122068.0,960.02,1456.7269
300,920859.9,2124096.5,959.61,1457.4237
310,919963.06,2121406.5,959.14,1456.4996
320,918534.8,2126156.8,958.4,1458.1271
330,918962.7,2120965.2,958.62,1456.3475
340,919612.3,2114716.0,958.96,1454.201
350,918107.4,2118041.2,958.18,1455.3433
360,916731.44,2125304.8,957.46,1457.8365
370,915786.8,2122278.0,956.96,1456.7956
380,920916.5,2124732.2,959.64,1457.6359
390,915179.2,2118852.2,956.64,1455.6195
400,914525.75,2116918.0,956.3,1454.9547
410,913149.94,2117499.8,955.58,1455.1541
420,911938.56,2121314.8,954.95,1456.458
430,911775.6,2112226.8,954.86,1453.3434
440,911584.0,2110248.8,954.76,1452.6613
450,912319.3,2118451.0,955.15,1455.4835
460,912901.56,2104930.5,955.45,1450.8236
470,910502.8,2126406.5,954.19,1458.201
480,913630.75,2121939.5,955.83,1456.6808
490,910719.9,2110558.5,954.31,1452.7671
500,908451.94,2107854.0,953.12,1451.8364
510,908682.6,2112327.5,953.24,1453.3758
520,906922.0,2106160.8,952.31,1451.2529
530,906261.94,2103996.2,951.97,1450.5048
540,904430.2,2109183.5,951.0,1452.2908
550,904152.2,2114003.8,950.86,1453.9441
560,902524.0,2112893.0,950.0,1453.5639
570,902392.06,2110985.2,949.93,1452.9091
580,900529.94,2117167.0,948.95,1455.0263
590,899900.44,2107178.0,948.61,1451.5996
600,899558.3,2109169.2,948.43,1452.2836
610,900609.6,2105211.8,948.99,1450.9167
620,900955.6,2107041.5,949.17,1451.5516
630,898200.06,2108736.5,947.71,1452.1326
640,898535.0,2102172.0,947.89,1449.8701
650,899075.0,2112853.8,948.18,1453.5483
660,895732.8,2104198.8,946.41,1450.5692
670,895448.7,2114520.5,946.26,1454.1123
680,894107.75,2111954.0,945.55,1453.2382
690,892986.56,2108716.0,944.95,1452.124
700,894752.9,2117186.0,945.9,1455.0169
710,893058.94,2111777.0,944.99,1453.1614
720,893047.2,2106776.8,944.99,1451.4338
730,897037.44,2113448.0,947.1,1453.7448
740,898023.2,2109019.2,947.62,1452.2258
750,894562.2,2105296.2,945.79,1450.9232
760,892081.6,2120310.0,944.47,1456.0893
770,889939.75,2117321.8,943.34,1455.0752
780,890272.0,2104193.5,943.52,1450.5377
790,890538.56,2132362.5,943.66,1460.1959
800,888925.94,2125926.2,942.8,1457.9821
810,891294.3,2115948.2,944.06,1454.5746
820,889406.0,2108298.2,943.05,1451.9763
830,887414.3,2123059.8,942.0,1457.0241
840,888996.56,2106816.5,942.84,1451.461
850,887870.56,2130417.0,942.24,1459.5201
860,888310.75,2113216.5,942.47,1453.6602
870,886682.25,2124953.5,941.61,1457.635
880,884936.6,2122648.0,940.68,1456.8372
890,884526.9,2114666.0,940.46,1454.1168
900,888627.9,2114427.0,942.65,1454.0472
910,888228.6,2131918.0,942.44,1460.0611
920,885342.1,2116052.5,940.89,1454.6549
930,884418.7,2107857.2,940.4,1451.828
940,882243.6,2110732.2,939.24,1452.8224
950,879464.8,2123024.0,937.75,1457.0341
960,876474.5,2130060.0,936.16,1459.408
970,878018.94,2123445.5,936.99,1457.1332
980,875671.7,2140094.8,935.72,1462.8638
990,875208.06,2144226.8,935.48,1464.2539
