iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053810.0,1262342.9,1026.55,1123.527
100,1038700.25,1245900.1,1019.16,1116.1918
200,1024389.44,1230593.8,1012.1,1109.3179
300,1015580.6,1221088.6,1007.74,1105.026
400,1006520.56,1211334.8,1003.23,1100.6038
500,996657.9,1200684.2,998.3,1095.7545
600,988069.0,1191406.6,993.98,1091.5117
700,979431.75,1182067.2,989.62,1087.2236
800,970636.1,1172547.5,985.16,1082.8347
900,961542.8,1162698.5,980.53,1078.2749
1000,950203.44,1150313.5,974.73,1072.516
1100,939219.25,1138497.9,969.07,1066.9915
1200,928858.1,1127229.9,963.7,1061.6944
1300,917781.6,1115201.8,957.94,1056.0148
1400,906862.25,1103306.1,952.22,1050.3645
1500,895935.44,1091375.4,946.45,1044.6655
1600,884834.6,1079232.1,940.56,1038.8325
1700,873526.2,1066842.0,934.52,1032.8472
1800,860396.44,1052531.5,927.49,1025.9083
1900,848370.8,1039329.2,920.99,1019.4529
