iteration,trainRMSE
0,"[1029.7051786354275, 1030.7246453789123, 1030.7598262119873, 1029.2016105315947, 1027.7966411494604, 1027.14905362656, 1018.8288776498517, 1023.9116436905849, 1023.4235523716007, 1023.951810541892]"
100,"[1026.2886173409977, 1025.2448108063797, 1023.8180655732637, 1021.3504821973964, 1019.5388547336757, 1018.7357750307037, 1010.3742350063671, 1015.4886220442424, 1015.0610697379868, 1015.6496681496417]"
200,"[1024.206030365206, 1018.1158855749154, 1015.5558739151036, 1013.4395749798072, 1011.945119414416, 1011.2743274370664, 1002.9237852077089, 1008.0073725696826, 1007.5296120261931, 1008.0496392310332]"
300,"[1022.4578224859802, 1012.9210253101312, 1010.6768759115583, 1008.8296133664614, 1007.4031435903631, 1006.7478641774937, 998.3882645032755, 1003.4721971380857, 1002.9970054648397, 1003.509562818973]"
400,"[1020.4964329692618, 1007.6825396046198, 1005.8815473275807, 1004.1268559466115, 1002.6941634017019, 1002.02934894604, 993.6535618015611, 998.7283307659335, 998.2572567106287, 998.759242517546]"
500,"[1018.0045832115557, 1002.6268146829964, 1000.6134669039661, 998.8680825078592, 997.4650744165693, 996.8195301443203, 988.445109632148, 993.5241912529809, 993.0601558372183, 993.557830954426]"
600,"[1015.9165406256611, 997.6795535493927, 996.0195148801535, 994.3464200646871, 992.9634932127277, 992.3230628610524, 983.942248709992, 989.0204075476908, 988.56015893112, 989.0527031848172]"
700,"[1013.8251376026059, 992.770145090941, 991.3947135308986, 989.7681450368252, 988.3993804394878, 987.7621888937341, 979.3743973604845, 984.4511920937199, 983.9947378080955, 984.4818707869705]"
800,"[1011.6543724259869, 987.934298507159, 986.6820796745983, 985.0665448472234, 983.7062880670696, 983.0713365939032, 974.6763362540244, 979.7515015567889, 979.2990684888481, 979.7805419689402]"
900,"[1009.2962393508832, 982.8334443226369, 981.8098124213067, 980.2048354477035, 978.8528505917795, 978.2203858031718, 969.8182485456088, 974.8915335101129, 974.4437379520699, 974.9192741666449]"
1000,"[1004.3248815438699, 977.029246753342, 975.8886562310302, 974.2961075902239, 972.9563200379179, 972.3226011409317, 963.914673625597, 968.9853164124612, 968.5385249108841, 969.0103714539935]"
1100,"[999.7639416716871, 971.1285058255747, 970.1189420762529, 968.5326183175732, 967.2006616509334, 966.5729371422642, 958.1538582493041, 963.2214694912194, 962.7839140230427, 963.2449122364867]"
1200,"[996.8296240195567, 965.4661095005313, 964.4731252664473, 962.8915313514918, 961.5689399667021, 960.9437552560837, 952.5170923240656, 957.5814389660062, 957.1492655814011, 957.6027970844277]"
1300,"[990.8957413782257, 959.628636686208, 958.7291544435627, 957.1548342812514, 955.842335539678, 955.2198679511629, 946.785900306501, 951.8465192669499, 951.4199992527283, 951.865847502624]"
1400,"[986.8031819655663, 953.567269787018, 952.8172822605243, 951.266455229546, 949.9672305022722, 949.3480406726559, 940.9070503731903, 945.963403815526, 945.5428551734908, 945.9806020048019]"
1500,"[983.2716539560689, 947.5555478367695, 946.795347611336, 945.2494883059961, 943.9610365736598, 943.3447890002, 934.8970444934731, 939.9485129899541, 939.5342582592791, 939.963510680097]"
1600,"[979.6033340248881, 941.4159466049107, 940.6445492186671, 939.1042358695458, 937.8271824582807, 937.2141162502754, 928.760019033191, 933.805914681801, 933.3983013234538, 933.8186296193351]"
1700,"[975.5726008970878, 935.141543993483, 934.3687435530528, 932.8364330816657, 931.5717420414552, 930.9620829453485, 922.5021382136614, 927.5417179182808, 927.1411193836889, 927.5520569155514]"
1800,"[962.5928636846465, 928.4390953215106, 928.0022498796161, 926.5103909713132, 925.2631138098295, 924.6576814984079, 916.1926409212717, 921.225149404268, 920.8318476681027, 921.2330148560018]"
1900,"[956.3235210893471, 921.6722391910098, 921.4523785271335, 919.9995612109847, 918.7703700019237, 918.1694145728528, 909.6999569592971, 914.7243638818718, 914.3388787850242, 914.7296467324469]"
