Epoch,lossTrain,lossVal,stdDev
0,0.14031565189361572,0.12962335348129272,0.004000000189989805
5000,0.017985384911298752,0.04858303815126419,0.1340000033378601
10000,0.017567072063684464,0.04897033050656319,0.13699999451637268
15000,0.014839841052889824,0.049037329852581024,0.1420000046491623
20000,0.013908488675951958,0.050246380269527435,0.14300000667572021
25000,0.01668291725218296,0.05163063481450081,0.1509999930858612
30000,0.014106047339737415,0.054317280650138855,0.1589999943971634
35000,0.013133374974131584,0.053501635789871216,0.15800000727176666
40000,0.013839158229529858,0.04957099258899689,0.14399999380111694
45000,0.01504101138561964,0.05165686085820198,0.15199999511241913
50000,0.015095136128365993,0.05158202350139618,0.1509999930858612
55000,0.014459663070738316,0.05031636729836464,0.15399999916553497
60000,0.015096408315002918,0.05237402766942978,0.1589999943971634
65000,0.012869704514741898,0.05087830871343613,0.15399999916553497
70000,0.012027754448354244,0.05172707885503769,0.15399999916553497
75000,0.01945527456700802,0.04428422078490257,0.12700000405311584
80000,0.016023648902773857,0.047187939286231995,0.14399999380111694
85000,0.0300750732421875,0.029202217236161232,0.010999999940395355
90000,0.027204839512705803,0.03672061860561371,0.09300000220537186
95000,0.029402446001768112,0.033750131726264954,0.07100000232458115
99999,0.027812303975224495,0.032288167625665665,0.054999999701976776
