iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053619.5,1259801.5,1026.45,1122.3963
100,853384.6,1043515.2,923.78,1021.5156
200,706145.6,879151.7,840.32,937.6168
300,607575.2,759313.5,779.46,871.3731
400,595671.4,738148.25,771.79,859.1449
500,595234.75,737397.25,771.51,858.7075
600,594999.5,737185.5,771.36,858.5831
700,595119.56,737805.2,771.43,858.9436
800,594664.06,737128.4,771.14,858.5499
900,594523.3,738611.2,771.05,859.4123
1000,594089.3,737286.94,770.77,858.6435
1100,593953.56,736972.44,770.68,858.4619
1200,593846.94,737094.9,770.61,858.5335
1300,594185.56,736936.0,770.83,858.4418
1400,594019.94,736067.4,770.72,857.9365
