iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,3908043.2,2593091.0,1976.88,1610.2073
10,3888119.5,2576859.8,1971.83,1605.1542
20,3871716.2,2563696.5,1967.67,1601.0513
30,3856556.2,2551095.5,1963.81,1597.1125
40,3840408.0,2537864.2,1959.7,1592.9662
50,3822694.5,2523249.5,1955.17,1588.3736
60,3803662.2,2507641.2,1950.3,1583.453
70,3783060.2,2490751.5,1945.01,1578.1113
80,3760644.8,2472546.8,1939.24,1572.3335
90,3737254.8,2453568.8,1933.2,1566.2873
100,3711445.0,2432727.5,1926.51,1559.6207
110,3685425.2,2411884.8,1919.75,1552.9247
120,3657708.5,2389787.0,1912.51,1545.7941
130,3629541.0,2367316.0,1905.14,1538.5089
140,3598261.8,2342849.0,1896.91,1530.5375
150,3568073.0,2319302.2,1888.93,1522.8265
160,3536932.8,2295108.2,1880.67,1514.8623
170,3505327.0,2271054.5,1872.25,1506.903
180,3473604.8,2247063.8,1863.76,1498.9225
190,3441728.5,2223264.5,1855.19,1490.9635
200,3409853.0,2199805.8,1846.58,1483.0769
210,3378125.8,2176842.8,1837.97,1475.3161
220,3346709.8,2154535.2,1829.4,1467.7377
230,3315770.2,2133050.8,1820.93,1460.4021
240,3285479.2,2112564.8,1812.59,1453.3729
250,3256018.2,2093257.1,1804.44,1446.7172
260,3227573.2,2075317.1,1796.54,1440.5056
270,3200339.0,2058938.6,1788.95,1434.8115
280,3174511.2,2044344.9,1781.72,1429.7192
290,3150356.2,2031682.0,1774.92,1425.2864
300,3127915.5,2021244.8,1768.59,1421.623
310,3107506.5,2013339.1,1762.81,1418.8418
320,3089319.5,2008044.8,1757.65,1416.9777
330,3073436.8,2005286.0,1753.12,1416.0076
340,3059953.0,2005355.8,1749.27,1416.0354
350,3049333.0,2008656.2,1746.23,1417.2035
360,3041525.0,2015744.4,1744.0,1419.7067
370,3037131.2,2024953.0,1742.74,1422.9512
380,3033623.8,2015356.4,1741.73,1419.5675
390,3029778.2,2030291.4,1740.63,1424.8215
400,3026345.8,2025541.1,1739.64,1423.1504
410,3021356.2,2029217.5,1738.2,1424.4481
420,3019093.8,2024934.2,1737.55,1422.9374
430,3014861.0,2028875.0,1736.33,1424.3254
440,3009616.5,2037670.4,1734.82,1427.4232
450,3004553.8,2042649.8,1733.36,1429.1623
460,2999743.2,2042790.6,1731.97,1429.2038
470,2998358.5,2045458.8,1731.57,1430.1387
480,2999735.2,2046231.0,1731.97,1430.4045
490,2995417.8,2046908.1,1730.72,1430.6434
500,2991210.0,2047496.8,1729.51,1430.8539
510,2991190.8,2047158.6,1729.5,1430.7366
520,2987289.0,2053543.4,1728.37,1432.9652
530,2984978.0,2056370.6,1727.7,1433.9655
540,2985826.8,2053669.6,1727.95,1432.9861
550,2978047.0,2060057.0,1725.69,1435.2401
560,2976029.5,2059565.1,1725.11,1435.0674
570,2975912.0,2060007.9,1725.07,1435.2366
580,2975352.2,2060542.8,1724.91,1435.3962
590,2974815.0,2060947.2,1724.75,1435.5383
600,2969358.2,2061874.8,1723.17,1435.8717
610,2967075.8,2064058.4,1722.51,1436.6439
620,2976671.8,2063791.2,1725.3,1436.5477
630,2967445.5,2067190.1,1722.62,1437.7234
640,2969086.5,2066691.6,1723.1,1437.5524
650,2961434.8,2065200.5,1720.87,1437.016
660,2962289.5,2075590.2,1721.12,1440.6419
670,2959670.5,2072879.5,1720.36,1439.6891
680,2960284.5,2075132.2,1720.54,1440.4864
690,2959754.2,2076101.2,1720.38,1440.8241
700,2959592.2,2075535.0,1720.34,1440.6083
710,2954843.5,2080368.1,1718.95,1442.3137
720,2962324.5,2080268.4,1721.13,1442.2519
730,2953004.5,2082024.4,1718.42,1442.8704
740,2956007.5,2080415.4,1719.3,1442.324
750,2951326.0,2081559.1,1717.93,1442.7133
760,2950447.8,2078753.2,1717.67,1441.742
770,2947067.0,2084356.8,1716.69,1443.6841
780,2945886.0,2084222.5,1716.35,1443.6477
790,2942952.2,2085130.8,1715.49,1443.93
800,2943788.0,2091250.9,1715.73,1446.0603
810,2941218.0,2085437.9,1714.99,1444.0608
820,2944600.2,2094971.2,1715.98,1447.3562
830,2945483.8,2073991.5,1716.23,1440.0845
840,2949463.5,2089474.0,1717.39,1445.4507
850,2940446.8,2078783.9,1714.76,1441.7491
860,2944347.5,2092330.0,1715.9,1446.4402
870,2941213.8,2094421.5,1714.99,1447.1841
880,2934751.8,2091575.8,1713.1,1446.1881
890,2937211.8,2086242.2,1713.82,1444.3248
900,2936191.5,2069407.4,1713.52,1438.5185
910,2938903.8,2095725.0,1714.31,1447.613
920,2934265.0,2090235.0,1712.96,1445.7376
930,2928000.2,2098994.0,1711.13,1448.7219
940,2930767.2,2099379.5,1711.93,1448.8789
950,2927165.8,2096442.4,1710.88,1447.8575
960,2923022.8,2093582.9,1709.67,1446.8864
970,2923033.2,2097506.8,1709.68,1448.2349
980,2926328.8,2106029.8,1710.64,1451.1676
990,2924839.2,2105735.0,1710.2,1451.0758
