iteration,trainRMSE
0,"[1023.9577411569057, 1023.9377520709239, 1028.9144809199877, 1028.9633400379607, 1029.539762950839]"
2500,"[760.4252830612666, 765.043406395021, 769.464770724843, 770.6218887478238, 769.9257915767208]"
5000,"[765.3999430598427, 767.0303725005014, 769.6593009037201, 769.4857863679996, 771.7155455900562]"
7500,"[765.6607297485602, 765.5483383260029, 767.5292018767286, 768.8945132761993, 769.7391500974245]"
10000,"[764.4867245210753, 764.7646921220706, 768.0497001777533, 769.5900635956684, 771.3270123401488]"
12500,"[763.6904525322408, 757.9491834632659, 762.5611276859019, 764.1142339078755, 767.8049189381286]"
15000,"[764.0721060513674, 756.8483897379587, 763.7733640656545, 761.8145016378834, 759.6153087924555]"
17500,"[761.2609443041772, 751.65890595596, 756.5573360589643, 756.345805987795, 759.7119988443121]"
20000,"[761.1994693105906, 751.4834919453897, 758.7511511261895, 754.2604086516891, 756.9306971460231]"
22500,"[760.288632852621, 748.3096694440625, 753.6758345970891, 750.2226017393042, 752.2940216710889]"
25000,"[759.3286126572999, 748.3208793100633, 759.4528320748833, 749.7025315195607, 750.7792613249073]"
27500,"[764.4702082336592, 757.707338136781, 759.1978633047341, 759.3895548849648, 756.7007505401805]"
30000,"[761.9476132296712, 755.0539067432514, 751.0851688720428, 756.3796057415965, 759.944193081984]"
32500,"[1024.2773630788865, 765.7289139900885, 768.6010785377232, 769.1783037990308, 766.3551697997673]"
35000,"[1024.2773630788865, 760.868535266005, 774.479345366733, 765.9865967300495, 768.3498650118299]"
37500,"[780.4624896104001, 804.3274393378532, 782.5733034612934, 793.847235687258, 779.8175285622416]"
40000,"[1023.2990979469695, 1015.8769366694492, 1021.7783311084494, 1021.0027086632704, 786.3804779370596]"
42500,"[792.3657890753402, 768.3469989715986, 772.6857291145049, 772.062825369252, 773.6590020574886]"
45000,"[1023.7709106762668, 791.9745352927059, 784.6184276779076, 778.2485698266971, 777.9493688111153]"
47500,"[1023.8161800715235, 769.2974511732883, 774.246932279786, 774.7146832513797, 776.7140606650283]"
50000,"[1023.474244877195, 1009.2447127173784, 788.1059522064512, 778.4017506910836, 776.5864811251164]"
52500,"[1023.3194182277572, 1014.9539421725924, 766.5128036883584, 771.4202856739156, 768.643750118225]"
55000,"[1022.1279034521164, 1016.615908872117, 767.0970841234094, 766.5266991299213, 768.8680387913266]"
57500,"[765.7952065060794, 758.3848638059358, 771.9442516609706, 773.4477541778309, 771.4889725255167]"
60000,"[766.9776818548792, 740.2625474401395, 767.0677613126082, 774.4397970697771, 776.5177820073302]"
62500,"[772.8046386137989, 763.0155178052381, 774.6421592324616, 773.9958449302612, 774.3324453539408]"
65000,"[762.4120615207818, 761.4399250367484, 773.3490789947217, 773.0371398154307, 773.8964412725811]"
67500,"[762.9918197115561, 761.5212553726291, 773.7993390673658, 773.341523762982, 777.0729239959023]"
70000,"[765.8057384539462, 773.249463126481, 774.4896550639627, 774.364187161513, 774.1000185356776]"
72500,"[758.3834416056974, 763.1663285874744, 769.8707339668665, 771.6832644600582, 773.4569692103643]"
75000,"[761.2541568930254, 770.0350999872799, 775.6201839290349, 772.1328493459603, 772.6098022320541]"
77500,"[762.510056603523, 767.619951991708, 774.446700765907, 774.7948611330346, 770.990070887549]"
80000,"[767.9812223107182, 761.4583930225342, 772.22821620985, 772.9943059642136, 771.5142848135938]"
82500,"[760.2175549874088, 764.9137234799668, 762.4646142528468, 771.1197952157672, 772.8107514220775]"
85000,"[818.7139984193781, 812.1169865870837, 782.2132136180028, 773.6166183427774, 776.1105155270903]"
87500,"[762.5197387652472, 759.6119122683714, 762.9004166989662, 772.1990689281184, 773.0183452717682]"
90000,"[758.4932071838437, 766.3243336230363, 763.6236262205962, 774.1332812795738, 774.6355642390255]"
92500,"[758.7055800140332, 757.6860619287681, 769.1326837820859, 772.6797614749887, 772.9114166435002]"
95000,"[757.7479678162273, 760.8863483901431, 767.774848012859, 775.4374312753218, 773.0490395864343]"
97500,"[759.8864712613769, 762.7601399243049, 764.4183082468629, 772.4351126856988, 769.1318631075189]"
