iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1054864.1,1234162.0,1027.06,1110.922
2500,588452.8,723278.5,767.1,850.4424
5000,590841.56,719651.94,768.66,848.3077
7500,589021.2,725955.8,767.47,852.0256
10000,589285.56,727089.9,767.64,852.6917
12500,582523.3,727767.4,763.22,853.0693
15000,579473.8,740820.56,761.22,860.6991
17500,573226.0,745274.7,757.11,863.2826
20000,572346.3,748899.2,756.53,865.3204
22500,566967.94,755194.1,752.96,868.9271
25000,567816.9,756114.44,753.52,869.5298
27500,576842.56,747138.9,759.49,864.3407
30000,572890.94,735317.3,756.88,857.4084
32500,681039.75,835623.9,818.83,908.2581
35000,681003.3,841757.94,818.79,911.7584
37500,621366.4,758355.8,788.21,870.7155
40000,956810.94,1144765.5,973.67,1066.5237
42500,601981.56,727587.2,775.82,852.9621
45000,700374.0,848298.2,831.31,915.5909
47500,688596.2,838324.7,823.76,909.9369
50000,779243.9,942885.4,875.16,963.7008
52500,770159.4,930320.7,868.97,956.7902
55000,769090.25,922444.44,868.25,952.0407
57500,590189.06,725563.5,768.21,851.7849
60000,585483.44,741669.8,765.05,861.1081
62500,595637.8,744403.8,771.76,862.5878
65000,591134.4,733638.8,768.83,856.5137
67500,592555.25,731975.5,769.75,855.5274
70000,596623.25,727000.4,772.4,852.6184
72500,588809.1,746998.6,767.31,864.2526
75000,593442.0,740666.9,770.33,860.5291
77500,593041.9,736265.2,770.07,858.0335
80000,591750.7,731202.6,769.24,855.0719
82500,587257.5,748660.9,766.31,865.1595
85000,628511.75,765163.06,792.55,874.3745
87500,586871.7,728950.7,766.05,853.76
90000,589015.06,742201.5,767.44,861.4582
92500,587152.1,753614.44,766.22,868.0029
95000,588313.25,762556.4,766.98,873.0561
97500,586367.0,738428.0,765.73,859.2627
