iteration,trainRMSE
0,"[1024.0088147949375, 1024.1172178508687, 1029.1913863640477, 1029.2594455580502, 1029.7779252699386]"
2500,"[765.1583003843998, 763.4559221624426, 768.7335705547732, 769.0985739399506, 767.1004137738568]"
5000,"[762.9333405816053, 761.8472642256595, 765.2127819228208, 766.7800898534546, 762.1661893692986]"
7500,"[758.7216665653092, 757.2622474250339, 762.1291005917446, 766.0102259859846, 762.0199390115109]"
10000,"[758.2805847390548, 755.417686023604, 758.5478337245263, 763.6753689504036, 762.5378746672974]"
12500,"[754.9414830925508, 749.5569514800488, 758.9586349654984, 754.694037844599, 752.744348435598]"
15000,"[752.1410749853601, 745.964197858963, 750.5079326740627, 752.6675055580008, 750.2799493825411]"
17500,"[758.0671628511999, 747.695932619692, 749.2096561233734, 750.2644446301916, 745.9132966619079]"
20000,"[748.3490236974121, 740.0512096292262, 742.6257481761913, 748.3868525317959, 728.4125830029991]"
22500,"[753.1668255319399, 745.1906932228129, 751.5485380302689, 760.5145929777101, 762.5302022203279]"
25000,"[750.2154875952621, 744.4601394270015, 746.2953402865381, 753.0727567842648, 738.5391969113241]"
27500,"[755.3189875827547, 748.3871798905144, 744.6317408589962, 757.0940921299517, 740.4493646241191]"
30000,"[750.6793154817414, 745.0698219622841, 748.9884543558403, 757.2555016880242, 757.2213125895902]"
32500,"[763.3659519150948, 758.9023948173146, 760.894485910439, 768.2549197146163, 763.5857996386509]"
35000,"[758.744961746629, 750.5395369328622, 749.2450436261561, 756.8726114345965, 744.45989703378]"
37500,"[756.6784448313728, 745.8606448090119, 745.3565567159366, 754.7153392142313, 739.6471012565211]"
40000,"[862.1192011427792, 892.5177880809342, 968.7938279061422, 869.4401898395902, 826.7024151280584]"
42500,"[778.7660634041091, 761.8852520385802, 752.5301384071643, 749.0718946228691, 741.7894834397042]"
45000,"[778.8680976174459, 762.0838702705552, 755.1635110569647, 744.7028753734654, 742.0361857574826]"
47500,"[778.65079280819, 762.1870510625541, 750.8720095049213, 740.6648808744345, 744.1677150360842]"
50000,"[778.1988030928803, 761.6208090896469, 750.4575229599386, 743.613970308908, 740.8978897417069]"
52500,"[777.4311904554773, 769.2839269302892, 761.18907558622, 769.788220201491, 764.8885183061723]"
55000,"[777.1420133596333, 764.3866335790045, 753.5671761837156, 749.671447656708, 746.5367672694531]"
57500,"[777.7311008572475, 764.4154398623357, 753.6494426679859, 756.495194864742, 761.0332267931052]"
60000,"[781.8876911139636, 764.496632120287, 748.0927058839459, 748.7640042624863, 744.7872283976201]"
62500,"[775.657468830251, 761.961122225062, 744.528526579468, 743.250123823826, 742.8087748970454]"
65000,"[774.4008948759669, 762.4742447910378, 747.2794113807581, 749.3487115500067, 756.3499938281749]"
67500,"[779.1400125636334, 761.1689285134001, 746.4262199719345, 749.481211525346, 759.5676232424576]"
