iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055292.6,1234866.6,1027.27,1111.2394
2500,587849.1,742226.2,766.71,861.524
5000,583377.2,749424.5,763.79,865.6888
7500,579479.75,755621.56,761.23,869.2533
10000,577142.7,757012.56,759.69,870.0614
12500,568797.4,759964.25,754.18,871.7534
15000,562975.9,769987.94,750.31,877.4857
17500,562864.94,772393.4,750.23,878.8277
20000,549974.9,783164.3,741.57,884.9452
22500,569448.6,784790.25,754.59,885.8411
25000,557314.75,774323.7,746.52,879.9336
27500,561307.6,770727.56,749.18,877.8868
30000,565293.4,775321.7,751.84,880.4757
32500,582182.94,736195.7,763.0,858.002
35000,565494.44,752093.06,751.97,867.1901
37500,560225.9,774579.6,748.45,880.063
40000,783558.9,856783.4,883.91,922.8602
42500,572930.25,751898.2,756.81,867.0212
45000,572586.3,763466.6,756.57,873.6487
47500,570692.5,751006.75,755.31,866.5274
50000,570159.9,751191.7,754.96,866.5796
52500,590659.44,755117.94,768.52,868.8676
55000,575097.44,742700.8,758.26,861.768
57500,581740.1,743009.5,762.66,861.9238
60000,574173.3,746644.2,757.61,864.0091
62500,568161.4,763909.3,753.64,873.9289
65000,574629.5,751208.94,757.97,866.6685
67500,576465.25,763553.8,759.16,873.6844
