iteration,trainRMSE
0,"[285.5318534458264, 285.44108798278836, 285.2627916548294, 285.12827285502647, 285.0101016447447]"
2500,"[264.71129824172874, 264.65851945171374, 264.6576797523397, 264.6499310467232, 264.6417020499496]"
5000,"[262.65533725314793, 262.3022722847555, 262.5449912780308, 262.6327808747475, 262.8287934037197]"
7500,"[262.3753661792893, 261.9395121522992, 262.35920237686116, 262.45745121431673, 262.6653742566227]"
10000,"[262.14479206442815, 261.90505289650434, 262.2562523363757, 262.1625263266568, 262.6141097388391]"
12500,"[261.6064795043042, 261.50024562791776, 261.67669218895065, 261.8293325883292, 262.2845382810846]"
