iteration,trainRMSE
0,"[285.46289492929344, 285.44117571055835, 285.4233655731008, 285.4266942853971, 285.4262291202266]"
2500,"[236.48640347740903, 235.26644018352513, 232.14736822219095, 233.70061281214535, 232.46751943069802]"
5000,"[127.85054458928907, 125.81308201564775, 126.57935368072727, 135.37903270571732, 116.53714030902051]"
7500,"[88.66594703582845, 97.77217751309117, 90.89372995527341, 69.65125823107921, 79.34384440980921]"
10000,"[43.87273215681468, 52.27944375005625, 38.105984741163255, 34.64041275016088, 25.650617992361422]"
12500,"[41.00212783535569, 50.056317661497445, 38.383369913008366, 35.893493156475124, 27.876716829578935]"
