iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055241.0,1234777.8,1027.25,1111.1991
2500,583401.5,743701.6,763.8,862.3545
5000,574936.75,744875.25,758.24,863.0427
7500,568899.5,754857.4,754.25,868.8097
10000,562052.94,752468.44,749.69,867.427
12500,555632.7,749115.2,745.4,865.4605
15000,553759.06,757606.3,744.14,870.346
17500,554226.56,764370.0,744.45,874.221
20000,548707.2,769827.2,740.74,877.2893
22500,539462.44,760521.2,734.47,872.0117
25000,553150.5,764302.9,743.74,874.0974
27500,539097.1,778684.6,734.21,882.3528
30000,545190.1,768743.8,738.36,876.7015
32500,581822.5,727930.4,762.76,853.1701
35000,550608.3,737824.2,741.94,858.9419
37500,541835.0,747522.7,735.86,864.5704
40000,546152.1,745158.5,738.9,863.1893
42500,542736.06,745187.6,736.59,863.2223
45000,546705.25,748835.8,739.33,865.3113
47500,536542.75,743569.3,732.33,862.228
50000,554314.94,739514.0,744.43,859.8379
52500,578360.3,733763.6,760.48,856.5685
55000,572710.9,744059.06,756.77,862.5528
57500,569652.5,745948.06,754.74,863.6323
60000,582021.5,737404.2,762.88,858.6107
62500,577560.44,737921.1,759.96,858.9954
65000,591210.56,727750.9,768.89,853.0616
67500,592099.25,724149.3,769.47,850.9413
70000,583803.56,736944.1,764.05,858.3818
72500,585650.25,731409.9,765.27,855.17
75000,578049.7,739798.25,760.27,859.941
77500,577718.6,733000.44,760.06,856.0753
80000,579750.4,750504.5,761.4,866.091
82500,576048.2,748929.3,758.96,865.3475
85000,576361.25,756434.9,759.17,869.6108
87500,575793.6,749875.1,758.8,865.9153
90000,579967.56,757043.8,761.54,870.0224
92500,580637.06,755042.3,761.98,868.8525
95000,573272.5,774474.75,757.13,880.0023
97500,573732.56,766131.94,757.42,875.2141
