iteration,trainRMSE
0,"[1024.1711443195466, 1024.1882868930818, 1029.130180256932, 1029.119541832597, 1029.621582624886]"
2500,"[760.2576038179049, 759.6710412926651, 764.5402256424245, 766.3556107502826, 768.1706207760445]"
5000,"[754.1103878259721, 753.6426471877137, 760.2697273353157, 761.711228362829, 761.4480906405013]"
7500,"[751.1580569017161, 750.5418699792233, 757.1909669945993, 757.7923924628822, 754.5526424486432]"
10000,"[748.2341937132276, 747.4998082490481, 754.2108685942193, 752.1336255920335, 746.395954971205]"
12500,"[745.2326414448696, 744.4453774884728, 749.2456699714415, 744.8201765852019, 743.2739545188624]"
15000,"[745.9601660216429, 741.7846913942797, 747.5531211709618, 746.5142218037926, 738.8927035688473]"
17500,"[745.4277468474473, 744.8278474006049, 747.7096061839737, 747.5279984362536, 736.7627192702407]"
20000,"[740.2177056951995, 736.5220419672663, 740.9251451999603, 745.3223308361082, 740.7140916051947]"
22500,"[736.3877598701295, 733.9731717827483, 737.1959557079355, 736.5274580455125, 728.2723725329212]"
25000,"[745.7041507204906, 740.9877839773392, 746.3885346614205, 743.9247326837245, 741.6708233332585]"
27500,"[732.9922633350656, 737.9519699966736, 741.9116843694716, 733.6610921310564, 724.5155604888685]"
30000,"[737.8830238390924, 742.8720939284822, 737.4395979000009, 739.3340277304936, 734.2793596525429]"
32500,"[761.1649570272377, 756.6345910351591, 763.6360770610374, 766.734771944068, 765.6355634385227]"
35000,"[757.6235306719286, 741.7382649628439, 746.3549247265412, 741.072789452767, 722.9170373717119]"
37500,"[753.2402078995246, 740.1089413287638, 748.1241753758874, 736.8386392068797, 700.9917486406657]"
40000,"[751.6989233473367, 743.4915387212119, 746.23835219811, 738.4538698762079, 714.6405227989163]"
42500,"[750.9952703671562, 737.6137879573782, 745.5590858982317, 734.8050046904294, 713.9872430188997]"
45000,"[747.426575542256, 744.7260617404564, 744.716984208887, 738.1510923133173, 721.6319819734039]"
47500,"[747.0262014647441, 742.5077791417684, 738.6494561354746, 729.1385356303334, 704.3152227024682]"
50000,"[753.0726045405636, 746.4977276898979, 755.6842830994965, 744.0043875384923, 722.8781415781312]"
52500,"[753.5326205409639, 758.3592054691863, 762.0184010770577, 764.8461347570342, 763.6604720103592]"
55000,"[756.6548305987294, 754.9265612284904, 756.564949326547, 760.6409098333951, 755.0519140430762]"
57500,"[754.5682978955745, 755.2807284351344, 753.3395682017377, 758.1569354806672, 752.3764309567865]"
60000,"[752.9547077570842, 762.1595038540809, 767.7155576685808, 765.7218369234488, 765.8429598679758]"
62500,"[753.1025221012598, 758.922715242341, 763.5284625226815, 763.7793827441064, 760.4526575127179]"
65000,"[768.2694483855281, 766.5956782089055, 768.2679030773394, 771.6699400377199, 769.664321167811]"
67500,"[767.8029861607998, 766.0737676808686, 769.5517609362271, 774.4277163018841, 769.4809177715803]"
70000,"[767.5680050982671, 765.5543062299923, 765.9104456515664, 764.3372022202502, 756.8981025641588]"
72500,"[766.5093729740173, 767.1202721630215, 765.4931368540604, 766.8748308234802, 760.3305970481395]"
75000,"[763.0299995876927, 766.0723071245433, 761.7809985166248, 757.3248311380023, 753.1601996080867]"
77500,"[764.5418021992494, 763.623235191655, 759.4850382068777, 758.3696788865269, 754.2789045794384]"
80000,"[763.2051111194982, 763.297066362641, 765.2972409513803, 759.3555977946369, 755.8250120501749]"
82500,"[758.2807006971885, 764.9731780765272, 760.3656752612691, 755.641485359594, 755.5365798906216]"
85000,"[759.7786902651416, 762.4998071011261, 762.8090044536011, 756.9760276384424, 753.764268511664]"
87500,"[760.0840850565601, 759.8422962489213, 760.1852387844663, 757.1607912798898, 756.7171531089858]"
90000,"[762.2100064042745, 761.3107833688936, 763.8463224976144, 760.723979983544, 759.6270900119565]"
92500,"[760.1836462905312, 763.9196552764848, 761.6799091289906, 764.051156049835, 760.0752136418705]"
95000,"[757.25310882425, 761.8816434378314, 759.9921842591378, 752.2560847417673, 754.2546778075233]"
97500,"[758.7028733962899, 759.8464609965024, 762.9284055517504, 756.322061995036, 749.3239837418649]"
