iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055347.5,1234934.1,1027.3,1111.2695
2500,573677.4,733452.94,757.39,856.4014
5000,549023.5,754854.94,740.94,868.8096
7500,523611.22,786357.9,723.57,886.7294
10000,513255.8,803293.3,716.37,896.2139
12500,518198.4,816230.8,719.84,903.4376
15000,503191.6,809999.06,709.26,899.9035
17500,492007.4,812122.8,701.25,901.0632
20000,496124.6,810469.06,704.23,900.121
22500,495004.5,822943.25,703.46,907.0559
25000,490208.03,820734.56,700.03,905.8278
27500,481370.34,833142.06,693.61,912.6486
30000,514672.03,845049.56,717.32,919.24
32500,481505.28,837291.94,693.68,914.9799
35000,481052.88,831602.4,693.43,911.8409
37500,492331.72,848687.56,701.52,921.2373
40000,505911.16,830138.9,711.21,911.0557
42500,484291.38,855503.7,695.76,924.8614
45000,526649.0,851803.8,725.67,922.9148
47500,501919.47,862544.75,708.35,928.6424
50000,498993.7,849679.1,706.32,921.6773
52500,482387.0,844669.3,694.3,918.9279
55000,505100.75,835102.1,710.62,913.6816
57500,499655.28,827657.75,706.8,909.6805
60000,478262.88,842676.44,691.3,917.8605
62500,499266.0,828796.56,706.49,910.2531
65000,483956.0,847368.0,695.4,920.4692
67500,508679.84,823230.75,713.12,907.1739
70000,507167.25,832617.94,712.08,912.3603
72500,527740.44,818856.44,726.44,904.8081
75000,496345.56,835167.4,704.37,913.8099
77500,513389.34,802564.9,716.46,895.7878
80000,513962.75,840116.3,716.84,916.3664
82500,495121.5,833718.7,703.53,912.9918
85000,517508.97,812899.5,719.3,901.2329
87500,491926.7,832272.9,701.18,912.1972
