iteration,trainRMSE
0,"[285.53189908996836, 285.52733252973593, 285.52605397941323, 285.54007884875415, 285.54634370126615]"
1000,"[260.95250545157637, 260.4768107456846, 260.7177358460547, 259.9924557314435, 261.13590161232213]"
2000,"[258.9719248174133, 257.52384558226754, 256.80528913532237, 255.81963666915712, 256.5025783560803]"
3000,"[256.24455389993, 253.77853737712167, 253.21440991049437, 252.2802610034821, 252.85796401433305]"
4000,"[251.8013915783819, 247.5508075096209, 251.90639171158338, 245.91633628276227, 256.528368552643]"
5000,"[250.64174226672316, 244.57942660363685, 247.77048693044878, 244.448421167528, 250.3586813984202]"
