Epoch,lossTrain,lossVal,stdDev
1,0.1854068636894226,0.18049980700016022,0.011529267765581608
2501,0.019787676632404327,0.17702899873256683,0.2854711413383484
5001,0.004256243817508221,0.18708916008472443,0.30659446120262146
7501,0.002087102737277746,0.19065220654010773,0.3112218677997589
10001,0.0012039445573464036,0.18711085617542267,0.3082869350910187
12501,0.0016748167108744383,0.18243542313575745,0.3022972345352173
15001,0.0008723950595594943,0.18531079590320587,0.3054402768611908
17501,0.0004810380341950804,0.18430402874946594,0.30125099420547485
20001,0.000394468370359391,0.18631282448768616,0.3023875057697296
22501,0.0003913603723049164,0.18597501516342163,0.3012691140174866
25001,0.00040739294490776956,0.18368642032146454,0.2977806031703949
27501,0.0032180752605199814,0.17031767964363098,0.27924206852912903
30001,0.000677972799167037,0.17584514617919922,0.2835984528064728
32501,0.0004184030694887042,0.1800406128168106,0.2894085943698883
35001,0.0002192493120674044,0.18323293328285217,0.29141485691070557
37501,0.00014367916446644813,0.18109102547168732,0.2917245626449585
40001,0.00020921370014548302,0.1754470318555832,0.28487494587898254
42501,0.0001273100497201085,0.17865166068077087,0.28954848647117615
45001,7.788847869960591e-05,0.17812660336494446,0.28739506006240845
47501,0.00018084105977322906,0.17352010309696198,0.2837282121181488
49999,7.785938214510679e-05,0.17783601582050323,0.2873500883579254
