iteration,trainRMSE
0,"[1023.6184918877719, 1023.8496508951839, 1028.9687019371374, 1029.1013472134275, 1029.7098311815791]"
2500,"[768.3833706353548, 770.0535531600102, 772.6416137908777, 774.4808149924368, 773.6717428382111]"
5000,"[767.5275434805119, 770.1006646871996, 772.1855611460255, 772.4043935490604, 772.8145481117932]"
7500,"[762.9928792307218, 762.3575282537711, 765.5530124560584, 766.6381637490146, 767.9330039426764]"
10000,"[765.1674594401734, 758.9925614322465, 759.6416233272479, 762.1676403646575, 764.9099896998232]"
12500,"[761.4828241172718, 755.0538228462447, 754.902199367068, 751.580562587726, 761.1946656964625]"
15000,"[758.0820093316372, 741.2350411762766, 752.2058891731555, 752.0223128853936, 756.7346023745871]"
17500,"[758.0339984913735, 735.0262787890601, 740.6476092934687, 745.8424429996062, 750.1166293054778]"
20000,"[760.0443164590902, 726.9140618898587, 735.6164480727905, 746.5004576787485, 743.7896745577733]"
22500,"[767.8246849244325, 764.5305509860391, 765.6979427702502, 767.4723093056775, 769.5954816052]"
25000,"[766.5234473160758, 759.4041786625652, 762.3268274831366, 764.5821938422855, 764.6740424574115]"
27500,"[766.8576706782818, 757.087264387843, 761.112467000642, 762.3023378694973, 763.458598499271]"
30000,"[766.8349056600622, 755.3520208671905, 759.299144842857, 761.4678996684194, 764.820387710429]"
32500,"[765.345728345214, 752.0985633262088, 755.6167254327112, 754.6043003640315, 757.8866544807563]"
35000,"[771.1317053205354, 763.0804148927392, 755.1384197401179, 755.3072841986807, 747.6337338119164]"
37500,"[770.4298381748448, 759.5138852635226, 751.7619303473184, 749.1599468240787, 743.0268407619358]"
40000,"[769.9846424356052, 757.2794877394817, 749.0500317654426, 746.2339656957139, 737.7954444888877]"
42500,"[770.5322084598163, 760.480441287853, 746.6779137196093, 744.6381019443936, 730.106474598087]"
45000,"[771.4956439597548, 760.7658294659789, 744.959044529479, 746.5508325266475, 743.2860411682876]"
47500,"[769.8950063612763, 757.1690333348641, 747.000390423816, 750.6143678178117, 734.4271522877553]"
50000,"[764.660542324625, 748.4794149269537, 764.1949908797712, 772.9502078674778, 773.6320044355016]"
52500,"[762.7640200597807, 746.2460132117488, 761.6613530543681, 764.5148306532678, 766.2917027933131]"
55000,"[761.3182766097651, 741.433173772164, 755.8517923641074, 752.101815483681, 745.4466185215948]"
57500,"[761.0226579894107, 741.9553443761368, 746.0321276271867, 748.7093646321244, 737.1901898109045]"
60000,"[760.1916295805046, 741.9762262682336, 742.593467821269, 737.3134532714074, 732.6502682345093]"
62500,"[759.4006365542879, 740.9915013473749, 739.6954839431642, 732.416800358677, 721.2939528744988]"
65000,"[760.2695325697138, 741.8605157430809, 739.5797415864589, 727.1784642690934, 721.9726142206598]"
67500,"[759.4603059901852, 740.1528806803731, 744.1422895004163, 729.7469482934416, 723.6497212866482]"
