iteration,trainRMSE
0,"[1024.1866788395232, 1024.200761810409, 1029.1662737995164, 1029.1790301290607, 1029.7002853316865]"
2500,"[764.8848682308619, 765.6383865659755, 772.8994967918976, 774.3645066354046, 772.7539252067818]"
5000,"[763.6866663854462, 764.7383161526793, 771.1249702663681, 770.1310558677782, 771.317025308749]"
7500,"[762.2162919648041, 763.0870120453598, 771.4012182403005, 771.3457631140719, 771.765768229407]"
10000,"[758.7934422222125, 759.2901353303447, 765.5221130080911, 764.1835564054437, 767.4549427148015]"
12500,"[754.6731640408404, 753.5410629013245, 755.7430284260754, 760.7037685942239, 759.9787835303204]"
15000,"[750.5832660365681, 750.5913490289576, 753.108865535513, 753.6119624396007, 753.3029507968888]"
17500,"[749.0266301544359, 746.0100441010654, 749.9810482225187, 751.1953843209274, 748.5753597441783]"
20000,"[748.0664731445339, 744.0481758566568, 745.6217934319181, 745.4678348422271, 744.3501624999589]"
22500,"[748.2931967468415, 742.4691349739376, 739.8611077464634, 748.4313397926587, 748.2369987809917]"
25000,"[747.5192255179512, 740.4013671003914, 740.8417910911176, 746.2129125943811, 745.3761761230705]"
27500,"[747.6248797949871, 737.0187580359755, 730.2177571949711, 737.3979915015314, 736.884725615418]"
30000,"[753.0509505207915, 742.6537413500957, 743.722061044733, 750.1680586257293, 749.2274629862918]"
32500,"[750.5683620581863, 736.0863586836194, 735.3309296178678, 739.1335151403115, 743.8563053601008]"
35000,"[749.8384317303903, 734.6450121842566, 732.8697240514638, 737.9400063371659, 744.5292835935647]"
37500,"[746.2661874471587, 734.8019094925022, 731.499403416997, 732.1683028161015, 737.0282788034517]"
40000,"[749.1095636079685, 741.9748180797528, 739.3963018202335, 741.7175057165491, 744.78245537932]"
42500,"[747.2725533108647, 736.4673698227655, 730.504830372893, 732.0290513802449, 741.8732681350205]"
45000,"[746.6707830032125, 730.9174010120631, 725.9126095247808, 727.9019289658381, 733.0382677106948]"
47500,"[749.0720808767431, 726.9277019434268, 725.068257627738, 730.4453390351359, 748.0002849701987]"
50000,"[746.627025574627, 728.6204912112876, 725.2788105435294, 723.7606392295883, 726.3408937605182]"
52500,"[759.1856705837473, 770.0858722997501, 772.0686746232682, 771.9787932080045, 772.2669006119348]"
55000,"[769.8214583896944, 765.4149994021045, 768.6485922483231, 774.4885053291707, 773.3587703417179]"
57500,"[751.6167001565234, 757.3957383516012, 764.9218517507321, 771.5575606462963, 771.4075841776497]"
60000,"[757.1858298723598, 761.9838279682116, 769.7921621663003, 774.4268987433991, 772.2707414171117]"
62500,"[791.3404765092592, 785.827649332548, 788.8919167961055, 789.0579980467334, 780.8696402702371]"
65000,"[769.2710540510196, 1019.2706911190376, 775.1471020180945, 774.3174254000365, 773.2621321551358]"
67500,"[762.0998579988632, 757.550529646882, 768.3677467029089, 774.1404250232601, 772.9038325561412]"
70000,"[761.2404097943254, 759.3092538080263, 772.8539596702587, 771.7584246140435, 771.2761335570249]"
72500,"[758.4973974969732, 759.3868084753503, 767.9857650108679, 771.4853861166865, 772.3729570004482]"
75000,"[764.1769139901835, 759.6119110779741, 766.8303312443323, 767.0924542647649, 772.3340681856931]"
77500,"[762.742409868513, 762.758714922006, 768.3165115524076, 773.1416122357125, 772.7523929277195]"
