Epoch,lossTrain,lossVal,stdDev
1,0.15470054745674133,0.13933679461479187,0.03073834255337715
2501,0.013490634970366955,0.04184478893876076,0.11562107503414154
5001,0.0019675088115036488,0.0572277195751667,0.17249105870723724
7501,0.0007106653647497296,0.05826035514473915,0.16976846754550934
10001,0.0003679484943859279,0.05922863259911537,0.172552689909935
12501,0.0002750051789917052,0.05746127665042877,0.1669464260339737
15001,0.0003837465774267912,0.055568043142557144,0.16276168823242188
17501,0.00013509222480934113,0.05434943363070488,0.15950210392475128
20001,0.00013945151295047253,0.05365338549017906,0.15778310596942902
22501,0.0001370487589156255,0.05449043586850166,0.16146083176136017
25001,0.00010833427222678438,0.053836625069379807,0.15979015827178955
27501,4.925685789203271e-05,0.05276414379477501,0.1577673852443695
30001,6.905978807481006e-05,0.05280133709311485,0.157884880900383
32501,3.9476035453844815e-05,0.05179765075445175,0.15512651205062866
35001,3.9380152884405106e-05,0.05035920813679695,0.15137943625450134
37501,3.618865957832895e-05,0.05137375369668007,0.15484684705734253
40001,3.451628072070889e-05,0.0513729564845562,0.154573455452919
42501,2.117539224855136e-05,0.0509440042078495,0.15320509672164917
45001,1.52346274262527e-05,0.050700124353170395,0.1522161215543747
47501,4.8332127335015684e-05,0.0498540922999382,0.14940877258777618
49999,0.00019939181220252067,0.05032327026128769,0.15185768902301788
