iteration,trainRMSE
240,"[755.4836082422579, 755.4656347855326, 757.4397831039713, 757.4593456320905, 757.4572832065265, 758.290959771641, 757.2256743573784, 756.9545102343917, 756.9149600667207, 757.714663612841]"
250,"[753.024704905246, 753.0350083442927, 754.9125571545536, 754.8874307799009, 754.8851190765258, 755.6473407168455, 754.6367877266213, 754.4290523167575, 754.3832488786439, 755.1106816969472]"
260,"[751.6114026962007, 751.6837164833405, 753.4584148362163, 753.3870041628995, 753.3844395323044, 754.071368105374, 753.1191421525031, 752.9775181004071, 752.9252989742452, 753.5766522147454]"
270,"[751.238030546649, 751.4996245535002, 753.0996261758585, 753.0463516873709, 753.052528299669, 753.6657875150124, 752.771644493893, 752.694155668483, 752.6358093159768, 753.2126622991892]"
280,"[750.9968055964193, 751.4089075666967, 753.0857060289278, 753.0327146287715, 753.0420356594173, 753.6596862469333, 752.7624625003647, 752.681548217871, 752.623527018558, 753.2043810306757]"
290,"[750.5990910966085, 751.233631521441, 753.0703688923574, 753.0303415201749, 753.0407258602362, 753.6785122797467, 752.7651464263785, 752.6664260891284, 752.6100965357635, 753.2117051744026]"
300,"[749.8712161504515, 751.1292417583325, 753.0426024414642, 753.0262048923024, 753.0368658113634, 753.6570534606946, 752.7574135721599, 752.6737956954665, 752.6160304931841, 753.2000464890267]"
310,"[749.4799012352795, 751.1261871504508, 752.9149021662029, 753.0228228224073, 753.032047484529, 753.6616970791922, 752.7543176549248, 752.6621634216436, 752.60520877271, 753.1991814045001]"
320,"[749.07107121841, 751.1988933036072, 752.6733043034694, 753.013367310114, 753.0326336268181, 753.660625746731, 752.7540516347594, 752.6622488611551, 752.6052582704635, 753.1988847470348]"
330,"[748.7129891916802, 750.911644125684, 752.6752288190895, 753.0108732219016, 753.0356463655534, 753.6560779702352, 752.7561053187304, 752.6716247801727, 752.6139381587042, 753.1990231619525]"
340,"[748.5908211042075, 750.7768030799034, 752.4789161271713, 752.8117866603218, 753.0033653976269, 753.6535420773047, 752.7596517301674, 752.6775285717033, 752.6196233313079, 753.202018748611]"
350,"[748.3907174939458, 750.3792194944642, 752.3050030045039, 752.7479536520217, 752.833043108095, 753.5681158589017, 752.7505246843576, 752.6625087520987, 752.6052393711601, 753.1989502796307]"
360,"[748.1947411638992, 750.5898213017207, 752.053548799869, 752.5574247919551, 752.8219296365514, 753.3202543907449, 752.7067393931526, 752.7002004977262, 752.6296681455923, 753.2084580612456]"
370,"[747.9727019904843, 750.1940342903002, 751.9918777743819, 752.5164985416742, 752.8338350845245, 753.0982420728132, 752.6095972925611, 752.7260033529337, 752.6160131488831, 753.1998553382238]"
380,"[747.9655832737378, 749.8697031597519, 751.9563983571245, 752.5102004086446, 752.6983047534362, 753.1280919902173, 752.6799589303029, 752.7530482638904, 752.5760627738847, 753.1591404944566]"
390,"[747.8926771036081, 749.5165405219683, 751.7945268040299, 752.3566132881053, 752.9346556963056, 752.9521037064751, 752.5364024862307, 752.7954974888121, 752.6077109160418, 753.2161545725429]"
400,"[747.6395603327585, 749.3994673129172, 751.458569857403, 751.9940932298637, 752.7600250941672, 752.8537564500774, 752.5307366511498, 752.7235478921272, 752.6019884778261, 753.2000760872767]"
410,"[747.5770006703016, 749.1281438801504, 751.1902097145726, 751.729543119248, 752.3948298533146, 752.7956620952278, 752.466184872558, 752.7697279478309, 752.6030085110315, 753.1996159858453]"
420,"[747.4940525431732, 749.1358341204791, 751.1065637584179, 751.6696129362906, 752.2676427340444, 752.8037685788313, 752.501689401318, 752.7879705100669, 752.668971644776, 753.241672596465]"
430,"[747.3582866368721, 748.9597368746336, 750.7639765640588, 751.4936891720788, 752.3736647664001, 753.1116190662146, 752.4236467253584, 752.9337527980573, 752.5685973685981, 753.2021129742593]"
440,"[747.2822666023055, 748.7654456167884, 750.7004325898661, 751.5423033520206, 752.4125078124841, 753.2459267765046, 752.3888326243882, 752.9626515607221, 752.5851668844197, 753.2006265153777]"
450,"[747.3239878389653, 748.7738701911143, 750.5500466517152, 751.495857635464, 752.2864131328485, 752.8378609293985, 752.4823067388035, 752.7057481425326, 752.6082120016231, 753.2053318954486]"
460,"[747.2038177789268, 748.3943037447671, 750.3908407909056, 751.3922493464181, 752.1680398792976, 752.7019232412365, 752.4491219402381, 752.6982430221435, 752.6354486144887, 753.2162847399898]"
470,"[746.9988382496146, 748.4030308640257, 750.3403450396163, 751.2813816522289, 752.1382026530453, 752.7607193500497, 752.451686728396, 752.7739264649422, 752.6593451725957, 753.2329066601584]"
480,"[747.027056169074, 748.2339496326986, 750.1355971928926, 751.2101028929558, 752.1585844885205, 752.7143253122762, 752.516882862505, 752.6884643777247, 752.6679416853218, 753.2261299688714]"
490,"[746.9267390427872, 748.2252965784497, 749.8657312944789, 751.0207007634505, 752.1867592817839, 752.9345044947355, 752.4992597097561, 752.7504627085835, 752.6516518012942, 753.2133496453488]"
500,"[746.889418044229, 748.0591468724859, 749.8947938823683, 751.0421757565987, 751.8708375439484, 753.0457238882132, 752.5124453426727, 752.7749840314262, 752.6748799824562, 753.2576723784792]"
510,"[746.9192395533706, 747.9672781234992, 749.6412382955352, 751.0224216078213, 751.9048305948231, 752.8559984125508, 752.5144068821277, 752.6551698883692, 752.6963011874668, 753.2805009560944]"
520,"[746.7658206724739, 747.8575305949074, 749.9214060924596, 750.9406799336753, 751.8894864311418, 752.6343603566536, 752.4723317827891, 752.6737940525138, 752.6309051791707, 753.2165247258114]"
530,"[746.6571415098374, 748.1654735191046, 749.156793700577, 750.8602377897681, 751.921325287453, 752.9579336375544, 752.5860668730567, 752.9523136015284, 752.610484736911, 753.2805400781134]"
540,"[746.6292654080705, 747.9399687762154, 749.2053538818878, 750.4287477639892, 751.2254255998699, 752.7212303127378, 752.6853219305367, 752.8431007566243, 752.6404543960841, 753.1972695976885]"
550,"[746.6984505809058, 747.7874749885052, 748.838484470279, 750.5332774321801, 750.9005899963036, 752.603848276254, 752.6815093542565, 752.7739700395067, 752.3877123361809, 753.0069284592452]"
560,"[746.7663368951345, 747.7319433297776, 748.8929627527328, 750.6044338089141, 750.2927881408843, 752.8302573882881, 753.1223957274648, 752.7482081277, 752.16922430869, 752.0487314558223]"
570,"[746.7655833758209, 747.3714145828465, 748.9812407466392, 750.6876725609816, 750.105114337435, 752.5517865311793, 752.5685891875489, 752.6592250592066, 751.5515891661191, 752.2787766519015]"
580,"[747.2309401841549, 747.7186489183405, 749.2413868063152, 750.2888126753066, 750.4012415447148, 752.4342174465673, 752.6346614095289, 753.1813864186312, 751.4825317693384, 752.7091804904959]"
590,"[746.4869083242389, 747.3371259245058, 748.8128270207387, 750.1791620740486, 749.0281120162396, 752.3915975461247, 753.9327094495538, 754.4659539451075, 749.8912816622849, 750.6183240907096]"
600,"[746.6659564798128, 746.8197154503563, 749.2993641114128, 749.5526420543798, 748.6197665158636, 751.3427241119158, 752.9910331250227, 753.5831767859902, 750.3281048529816, 750.9122407400173]"
610,"[746.5616342329331, 747.3583721586704, 748.762164028065, 749.7118312091868, 748.5340422998587, 750.9258679546264, 752.577022551939, 752.4882766274251, 749.1960489850327, 750.2753424153759]"
620,"[746.2861020525328, 747.0758127237704, 748.9800715296319, 749.8195891347527, 748.6412893079348, 752.2188500113034, 752.9135527092928, 752.3919740519979, 749.2061202979933, 749.9569532139468]"
630,"[746.8507967666967, 746.7703013200004, 749.4965854059033, 749.435221114035, 748.4366760463823, 750.5867451825831, 751.6966852760459, 751.9359379814232, 748.3973074129414, 750.4360075530146]"
640,"[746.7349459858034, 746.4618618808641, 748.4108392431112, 749.5687269668249, 747.9375205755799, 750.8722813776652, 751.4489951917783, 753.0870498671583, 747.538448935273, 749.2115114344894]"
650,"[746.8499471730644, 746.6414857226832, 748.9537217138931, 748.8084927219609, 747.1644004026665, 752.1839025685025, 750.5335175869387, 750.8505659911415, 747.4898311411785, 750.4191180522089]"
660,"[746.7132447827505, 747.7840107180797, 748.6506355620744, 750.4325319111363, 751.8504302252355, 751.1686182288017, 751.7256026740597, 751.5195300409671, 751.085475546009, 752.9807794500771]"
670,"[746.8708392748651, 746.6315188781556, 748.0167309208166, 749.3441208266524, 748.1491660658021, 751.43148475348, 751.5222662837257, 751.1423871758719, 747.3941104944138, 748.6119629258769]"
680,"[746.8936875903883, 746.7994524537265, 748.4555475656707, 748.4515151264765, 747.3818241210926, 751.0405753421231, 750.8483170447075, 749.9826432507136, 746.9424821660806, 749.6271505726417]"
690,"[746.8652367092362, 746.521459417085, 750.2768967935198, 749.1491014523988, 748.4537124113908, 750.2768256750146, 751.0996762658175, 748.3388937128642, 747.0968717764723, 748.2674749615074]"
700,"[746.7830690428311, 746.3359899484473, 749.1895864891238, 748.6163887853664, 747.5266318435096, 750.1225327004427, 750.30642066377, 749.1569090507026, 746.9960498418989, 748.1882000093589]"
710,"[746.792862008222, 746.13131715842, 749.7087567512996, 751.2386953686846, 746.4258799313412, 752.4016154942819, 750.4913057530428, 747.1468522876885, 747.5228764228407, 750.0917274613439]"
720,"[746.8156785046103, 745.9394812404751, 748.7434656971955, 749.0832123286768, 748.02023616456, 750.164457134244, 750.3546790919232, 748.5393334858197, 748.1249889206708, 748.1728141839867]"
730,"[747.1132790170799, 747.1474653360056, 747.8800343484971, 748.3630317817137, 746.4605782927567, 750.3333433335159, 749.3974882237856, 748.0311294861801, 747.5886412078052, 749.2722402801878]"
740,"[746.9241782344221, 746.6358234591606, 747.8697319775649, 747.5841490800065, 747.207566895894, 749.7357336903005, 749.5432105777345, 747.0093376166581, 746.2335439477848, 747.5741334157948]"
750,"[746.9610819333025, 745.9670359267197, 747.8293532667478, 749.1509806758252, 747.5469972768459, 750.9162148056167, 748.9687736425013, 747.4826278637556, 746.7427736238149, 748.2434164970066]"
760,"[746.9806262726436, 746.355590894575, 747.3881089700043, 748.1581400554403, 748.0202054419261, 749.2737499535751, 749.2431926052839, 746.4352815194065, 746.1375869940377, 746.879453527997]"
770,"[746.9361741721306, 746.1487727991624, 747.2732188684563, 748.3012417696659, 745.5179410198883, 753.2264666816669, 748.1384947490795, 744.4940648782936, 745.7042961864074, 750.1976467744971]"
780,"[746.8469380165603, 745.6623412965529, 748.3257292964392, 748.5482208346514, 747.0697936748936, 751.1047524009967, 748.7120302628725, 744.2317541241215, 747.6639523454127, 749.5589334923179]"
790,"[747.0189318718456, 746.0421656466401, 746.7507101671438, 747.3708647691494, 746.870822496553, 750.4222194213614, 748.3505000113713, 744.7168966371944, 744.8629769176592, 746.4869701103178]"
800,"[746.853395906979, 746.1504506767294, 746.8407445288792, 747.8313109052826, 746.2728189510284, 750.7164091163253, 751.0989792579815, 747.7823144504885, 744.4181830417185, 748.2262782679319]"
810,"[746.7844499648087, 745.7896953715868, 746.1236865450214, 747.3507723705558, 745.68139936185, 751.5587510365708, 751.8202188288778, 746.9645145970877, 748.479487022428, 748.4188985372291]"
820,"[746.8624969661082, 745.9136538647856, 746.8152924349081, 746.7317878088585, 745.8610815007488, 749.9960343284652, 747.8036901450631, 742.2430290369167, 744.448520788728, 748.349772281494]"
830,"[746.866096233243, 746.334400633605, 745.7410613402744, 746.5486724091045, 744.6937898344327, 750.8744944110528, 749.4470694647046, 745.8403864292309, 744.9379126036805, 747.211186186433]"
840,"[746.8823902718813, 745.9229438716899, 746.7887680580423, 747.235421857698, 746.5224304617203, 750.367634289234, 747.2837120363021, 744.0894368151206, 743.828472456892, 746.341932792107]"
850,"[746.9103622260758, 745.822577253594, 745.8600270661733, 746.5634893163021, 744.165147681138, 748.7973860397965, 748.2012465472918, 745.6914055831843, 745.1250941665035, 745.771554258995]"
860,"[746.8359677216616, 745.3958126977369, 745.2430115200436, 745.6941479477092, 745.0138394621187, 749.6481362385515, 748.5298506542312, 743.3243418841048, 744.6394149848082, 744.7222494369279]"
870,"[746.9017475530517, 745.5694421138509, 745.8935604790018, 746.2601680954612, 745.290300028011, 750.1680126595264, 748.2909991269918, 746.5776174292727, 745.459688226463, 745.6669493444444]"
880,"[747.0810666915278, 745.8827789369257, 746.0847379334647, 746.0027048567061, 744.0268368499914, 748.8757055436508, 748.2954939830747, 744.9989358151951, 745.1521173142766, 745.528621232007]"
890,"[746.580284833303, 744.6956274679703, 745.8993227375036, 745.3466772394671, 744.9457641059947, 747.8395043034683, 747.3843913852266, 741.5611858984427, 742.4403614955786, 744.5484920156208]"
900,"[746.6484453047971, 744.5787441216106, 746.2676088699767, 745.1876834476242, 745.1589322180994, 749.345371424582, 746.0726641228234, 741.7311369360657, 742.9563583505393, 745.7230551347237]"
910,"[746.569892768873, 744.5445135807523, 745.5535611864483, 746.1487673587559, 745.9087598854883, 747.4117620158872, 747.5335052953203, 741.8928686990416, 742.8897196595354, 746.3656882003153]"
920,"[746.4551904273407, 744.9490237468247, 745.4583766117619, 745.880775950106, 747.1297350842382, 749.4773595432259, 746.2734438349005, 740.779922556555, 741.8642244530555, 748.6130933213171]"
930,"[746.2918925848123, 744.4760117090998, 746.5749792986992, 744.9225037326263, 745.297411687803, 749.0925977775067, 744.430986882523, 740.3395561088115, 745.9578529344312, 747.4413428357993]"
940,"[746.5364039263941, 744.4477887645812, 745.0539326700538, 745.2527258370567, 743.4344488400615, 747.890085403958, 746.872228313588, 742.0708912864894, 744.2236152656859, 745.0736797448296]"
950,"[746.3711041556154, 744.0567197043745, 745.0207296282551, 743.4941552111715, 742.8806247701349, 748.1471817189428, 745.127680600822, 741.5600724402806, 741.8116384626501, 745.0113661864501]"
960,"[746.2637061711762, 743.999381211017, 744.5648375749277, 744.9623741446152, 745.1377662915037, 748.5595875202522, 745.6528337915119, 739.895361936197, 741.0722207759893, 747.5208702328339]"
970,"[746.5891702239729, 744.621306256511, 746.0118498307177, 745.1329820495997, 745.3628900319527, 748.7896647344272, 744.7679047218835, 740.7316262653468, 743.4706090734865, 747.7203597839459]"
980,"[746.2871052706437, 744.0987727472377, 745.8116548518751, 744.5274966737741, 746.9703973198883, 749.4326929989713, 759.9386351484125, 743.8108301474675, 743.0687957458344, 749.0861854616137]"
990,"[746.6296706660995, 744.6343230111505, 745.2080685173529, 745.003128187275, 746.8636394754923, 749.5022831579532, 745.4916326673936, 742.6931119402968, 743.2707722032382, 746.0383986576094]"
