iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,823144.0,672905.94,907.27,820.3084
10,803945.44,655816.0,896.63,809.8244
20,793213.8,645818.94,890.62,803.6286
30,784485.25,637392.75,885.71,798.3688
40,774664.9,627757.25,880.15,792.3112
50,765362.4,618776.1,874.85,786.6231
60,755551.06,609237.56,869.22,780.5367
70,745315.4,599292.2,863.32,774.1395
80,734740.44,589038.56,857.17,767.4883
90,723833.9,578487.6,850.78,760.5836
100,712691.44,567729.94,844.21,753.4784
110,701336.06,556796.5,837.46,746.1877
120,688843.1,544768.25,829.96,738.0839
130,677124.25,533533.75,822.87,730.4337
140,665442.56,522377.88,815.75,722.757
150,653926.2,511421.97,808.66,715.1374
160,642668.56,500759.0,801.67,707.6429
170,630788.9,489562.34,794.22,699.687
180,620375.8,479806.75,787.64,692.6806
190,610063.94,470208.4,781.06,685.717
200,600686.06,461584.6,775.04,679.3997
210,592152.3,453848.72,769.51,673.6824
220,584632.7,447163.9,764.61,668.7026
230,578244.94,441652.16,760.42,664.5684
240,573111.94,437438.12,757.04,661.3902
250,569264.4,434591.38,754.5,659.2345
260,567039.94,433438.94,753.02,658.3597
270,566545.8,434073.22,752.69,658.8408
280,566482.94,433904.38,752.65,658.7126
290,566394.44,433790.56,752.59,658.626
300,566259.6,433947.56,752.5,658.7454
310,566177.06,433605.94,752.45,658.4863
320,566088.75,433550.66,752.39,658.4443
330,565994.56,433531.1,752.32,658.4294
340,565894.0,433626.0,752.26,658.5016
350,565724.06,433537.22,752.14,658.4339
360,565624.6,433857.75,752.08,658.677
370,565470.94,433649.06,751.98,658.518
380,565401.44,433936.06,751.93,658.7361
390,565297.6,434123.28,751.86,658.878
400,565081.0,434091.38,751.72,658.8535
410,564884.7,434020.7,751.59,658.7992
420,564858.0,434455.38,751.57,659.1293
430,564785.0,434148.22,751.52,658.8958
440,564769.94,434488.0,751.51,659.1537
450,564646.75,434284.9,751.43,658.9994
460,564493.8,434429.72,751.33,659.1088
470,564462.7,434580.7,751.3,659.2232
480,564393.5,434720.22,751.26,659.3289
490,564347.94,434604.66,751.23,659.2399
500,564310.2,434575.4,751.2,659.2173
510,564225.3,434829.1,751.15,659.4098
520,564156.9,435063.2,751.1,659.5871
530,564179.25,435025.84,751.11,659.557
540,563934.1,434938.4,750.95,659.492
550,563738.2,435664.44,750.82,660.0388
560,563587.2,435988.16,750.72,660.2836
570,563333.94,436788.03,750.55,660.885
580,563603.94,436518.6,750.73,660.6831
590,562978.94,438111.75,750.31,661.8837
600,562523.06,436962.6,750.01,661.017
610,561963.06,438954.88,749.64,662.5149
620,562129.06,437110.72,749.75,661.1284
630,561610.6,438218.22,749.4,661.9674
640,561196.7,437741.72,749.13,661.6147
650,560989.7,438329.62,748.99,662.0503
660,563091.3,437854.7,750.39,661.6879
670,560872.56,439421.0,748.91,662.8687
680,560468.8,438224.94,748.64,661.9709
690,560457.06,439359.34,748.63,662.8222
700,559988.75,439567.0,748.32,662.9775
710,560699.75,438910.47,748.8,662.475
720,560098.9,438782.25,748.4,662.3884
730,559743.8,439840.88,748.16,663.1841
740,558955.44,438644.22,747.63,662.2818
750,559478.25,439355.78,747.98,662.8193
760,558739.25,439270.53,747.49,662.7514
770,558903.44,439195.12,747.59,662.6887
780,559168.1,439616.16,747.77,663.0121
790,557847.0,439000.25,746.89,662.5441
800,558939.0,438472.78,747.62,662.1539
810,559355.75,438943.28,747.9,662.5128
820,557271.2,440689.4,746.5,663.8253
830,557788.56,438807.7,746.85,662.3977
840,557305.4,438731.53,746.53,662.3438
850,556952.6,439874.62,746.29,663.2024
860,556378.25,438829.16,745.9,662.4204
870,557426.44,438541.8,746.61,662.1981
880,556807.06,438587.84,746.19,662.2349
890,555214.75,440535.2,745.12,663.6983
900,555576.94,439254.72,745.37,662.7386
910,555747.44,441217.47,745.48,664.2074
920,556058.3,440809.66,745.69,663.9081
930,555750.06,440792.7,745.48,663.8932
940,555156.2,439738.22,745.09,663.0993
950,554059.0,441716.78,744.35,664.5865
960,554679.1,439757.62,744.76,663.1101
970,555507.2,442502.56,745.32,665.1784
980,558485.06,442468.0,747.3,665.145
990,555824.56,439306.94,745.53,662.7768
