iteration,trainRMSE
0,"[285.53189908996836, 285.52734554137385, 285.52607307968304, 285.5401304369762, 285.5464287568285]"
1000,"[260.05952551315704, 259.97807147451897, 260.1311995684902, 259.7610852800016, 259.67014336220166]"
2000,"[257.31802475275146, 256.35665408099777, 256.680220454526, 254.01748426037722, 253.43051759532977]"
3000,"[255.31519422903975, 254.39310477969528, 255.7863704444257, 251.0641141897, 250.6482647706111]"
4000,"[254.15328266128782, 251.90343825672326, 252.0326770131122, 246.9649668474671, 245.5526227243182]"
5000,"[253.46743020084352, 249.80064312582897, 251.75765986075612, 240.4595874507572, 243.1151337545778]"
