iteration,trainRMSE
0,"[285.531788297075, 285.5272456159303, 285.5258462229029, 285.53392683618756, 285.52960771431265]"
1000,"[260.79499137001403, 259.9280481334468, 259.9212716501626, 260.4973198274351, 261.15307071956556]"
2000,"[259.6277864668222, 258.3502873173775, 257.9297708212647, 259.38278220878647, 259.49557647351105]"
3000,"[258.4255210491673, 256.7025177638288, 255.65381404129485, 258.863733296313, 258.39286878107026]"
4000,"[255.88782375826204, 251.9147794714568, 251.95800078068845, 254.33410226938605, 254.9981145090506]"
5000,"[256.0778460162853, 251.5711021281774, 250.48254105084357, 249.99310038741126, 250.71568948131437]"
