iteration,trainRMSE
420,"[2690.6959862352014, 2690.6615011502195, 2690.782963754327, 2690.782264990341, 2690.7574020324946, 2690.7620891979386, 2690.76210814207, 2696.5404306364517, 2696.55205731879, 2696.5481473708815]"
430,"[2690.2762932777805, 2690.241379543976, 2690.361945265589, 2690.3613169173814, 2690.3365919496878, 2690.341143921598, 2690.341160500261, 2696.1153202840883, 2696.126724382916, 2696.122874091902]"
440,"[2689.8498586856854, 2689.8169843115743, 2689.936756471093, 2689.936208695621, 2689.9116256828293, 2689.9160407003214, 2689.9160553234115, 2695.685996500752, 2695.6971751731303, 2695.693385302369]"
450,"[2689.4160603519317, 2689.388189276874, 2689.5074301506725, 2689.506960711804, 2689.4825228641757, 2689.486800035015, 2689.4868122786297, 2695.252478790974, 2695.2634292033035, 2695.2597006246174]"
460,"[2688.9839297808057, 2688.955326957841, 2689.073984290867, 2689.0736056491187, 2689.049311430195, 2689.0534474838823, 2689.0534569820693, 2694.8147925834833, 2694.8255117905037, 2694.821844960604]"
470,"[2688.5479763259314, 2688.518745879398, 2688.636472513294, 2688.6361609801106, 2688.6120088839407, 2688.6160031434824, 2688.616009578782, 2694.372956970848, 2694.3834422064892, 2694.3798379179198]"
480,"[2688.1079826244713, 2688.0781248277476, 2688.194908803407, 2688.194663458718, 2688.1706571114087, 2688.1745058114734, 2688.1745096428863, 2693.927012456889, 2693.9372606476863, 2693.933720163791]"
490,"[2687.663985180388, 2687.633501895415, 2687.749331471563, 2687.749154317146, 2687.7252942798605, 2687.7289974787354, 2687.7289978679046, 2693.4769986411234, 2693.4870068875643, 2693.483530619541]"
500,"[2687.215974919623, 2687.184928484887, 2687.299792842782, 2687.2996845906187, 2687.2759731242, 2687.279528287889, 2687.279526254517, 2693.0229675891023, 2693.0327331450803, 2693.029321833964]"
510,"[2686.763486244323, 2686.7324202925997, 2686.846335025994, 2686.8462971857275, 2686.822736144262, 2686.8261420669432, 2686.8261377327235, 2692.5649617472923, 2692.574481628041, 2692.5711361281124]"
520,"[2686.3076998558277, 2686.276033515752, 2686.3890100956146, 2686.389045600338, 2686.3656367960716, 2686.368889958087, 2686.368883268014, 2692.103033940853, 2692.1123051584523, 2692.109026595075]"
530,"[2685.848138680554, 2685.815886472498, 2685.9278676386, 2685.927975636372, 2685.904720308744, 2685.9078203457107, 2685.907810837302, 2691.6372289760398, 2691.646248672292, 2691.64303731623]"
540,"[2685.384812611473, 2685.3519869199267, 2685.4629609287076, 2685.463141678977, 2685.4400416169365, 2685.4429871229177, 2685.4429734103214, 2691.167602771624, 2691.176368010074, 2691.1732249584484]"
550,"[2684.9177537161127, 2684.8843844547264, 2684.9943393128674, 2684.9945927235553, 2684.9716493090773, 2684.9744381407636, 2684.974421703301, 2690.6942038982934, 2690.702711564056, 2690.699637552718]"
560,"[2684.447005974376, 2684.4131309778, 2684.5220589303585, 2684.5223856613834, 2684.4996026107697, 2684.5022326283697, 2684.5022113045425, 2690.2170883414574, 2690.2253357477557, 2690.2223317282183]"
570,"[2683.9726223131083, 2683.938288256433, 2684.046175128224, 2684.046576964418, 2684.0239539240306, 2684.02642326048, 2684.0264005193785, 2689.73631410513, 2689.744298325687, 2689.741364313391]"
580,"[2683.4946516224486, 2683.4599044406314, 2683.5667443222856, 2683.567221910106, 2683.544761582673, 2683.547068445167, 2683.5470426024544, 2689.2519351141436, 2689.2596532599673, 2689.2567909757836]"
590,"[2683.013146521728, 2682.97804110076, 2683.08381834728, 2683.084372947451, 2683.062076664457, 2683.064219958152, 2683.064190448637, 2688.764003198528, 2688.771452221842, 2688.768662246412]"
600,"[2682.5281222912154, 2682.4927468498686, 2682.597457286494, 2682.5980886288667, 2682.575959748186, 2682.5779356623457, 2682.5779041024152, 2688.272579187346, 2688.279756252258, 2688.277039007705]"
610,"[2682.039562725514, 2682.0040911615956, 2682.107719938501, 2682.108432230826, 2682.0864704964624, 2682.0882801207267, 2682.088245281153, 2687.777722220781, 2687.784624515064, 2687.7819802330414]"
620,"[2681.5473305193204, 2681.512134949536, 2681.614670419782, 2681.615459901934, 2681.593667283184, 2681.5953067115456, 2681.5952692563246, 2687.2794932226752, 2687.2861179785396, 2687.2835485249716]"
630,"[2681.0506393928217, 2681.016925010222, 2681.118354668185, 2681.119222208107, 2681.0976020703356, 2681.0990708106833, 2681.0990293942027, 2686.7779407105113, 2686.7842844261236, 2686.781790793548]"
640,"[2680.5133302879603, 2680.518520502707, 2680.61884569255, 2680.6197962464207, 2680.598348155604, 2680.599645446455, 2680.5996019550294, 2686.2731399515524, 2686.2792004225253, 2686.2767818796056]"
650,"[2679.9569930543566, 2680.0103964981513, 2680.1161085253784, 2680.1172567839835, 2680.09598438802, 2680.09710646304, 2680.0970587680526, 2685.765168380047, 2685.7709419861158, 2685.7686012334934]"
660,"[2679.414549129693, 2679.355298957171, 2679.4638972756547, 2679.4593005691795, 2679.4306129125507, 2679.4782535908244, 2679.451618756425, 2685.1239054591256, 2685.1007582500997, 2685.12679587675]"
670,"[2678.8552039896804, 2678.8158443411953, 2678.912352514149, 2678.9135894873325, 2678.892739813737, 2678.8934409378994, 2678.893384212839, 2684.5483841603777, 2684.5534673012203, 2684.5513115661597]"
680,"[2678.3370110533137, 2678.297389120352, 2678.39271827803, 2678.3940435977674, 2678.373379419472, 2678.3738952642925, 2678.3738357388315, 2684.0231314438106, 2684.027914321208, 2684.0258394041816]"
690,"[2677.8160371812123, 2677.776459150191, 2677.8706041999158, 2677.872014657761, 2677.851534133654, 2677.8518688094164, 2677.8518053610833, 2683.4953416120093, 2683.499821452174, 2683.497827215089]"
700,"[2677.292494727157, 2677.2532933154107, 2677.3462519961704, 2677.347753332142, 2677.327460861882, 2677.3276079044876, 2677.327539510911, 2682.965262292048, 2682.969436619276, 2682.9675248045164]"
710,"[2676.7666319365276, 2676.7278871695275, 2676.8196369523475, 2676.821229144184, 2676.8011236219204, 2676.8010837965585, 2676.8010129939103, 2682.43286784106, 2682.4367339212426, 2682.434904579228]"
720,"[2676.2380392909186, 2676.200201826539, 2676.2907322819906, 2676.2924132516114, 2676.2725009908468, 2676.272270242741, 2676.2721959263868, 2681.8981271096945, 2681.901682478536, 2681.899935737639]"
730,"[2675.705419397689, 2675.670198686909, 2675.759497656648, 2675.761268516612, 2675.741548156097, 2675.741127971492, 2675.74104818371, 2681.360999650791, 2681.364241821863, 2681.3625789554458]"
740,"[2675.1589775843586, 2675.1378222427406, 2675.2259379073516, 2675.2278058897678, 2675.2082789696783, 2675.207663754604, 2675.207583860114, 2680.82149712925, 2680.82442255877, 2680.8228451932277]"
750,"[2674.5522368187035, 2674.5528338658078, 2674.641082222878, 2674.645215011184, 2674.6329114507735, 2674.641625444089, 2674.6540511194676, 2680.2697084833135, 2680.2778406142925, 2680.2793070785383]"
760,"[2673.970289942496, 2673.9161750064886, 2674.001478062633, 2674.0035630304346, 2673.9844840441874, 2673.9834243795885, 2673.983335131727, 2679.583271342396, 2679.585465172893, 2679.584084130237]"
770,"[2673.380183679743, 2673.3683339787012, 2673.452353202911, 2673.4545348176093, 2673.4356592156264, 2673.434396432396, 2673.434304855944, 2679.0279174608536, 2679.0297807840147, 2679.028488309503]"
780,"[2672.74586590655, 2672.821715154597, 2672.9044473588847, 2672.906717254739, 2672.888042510988, 2672.886579490643, 2672.886480627229, 2678.4737482415026, 2678.47528017109, 2678.474077083982]"
790,"[2672.1923689929504, 2672.2678346761127, 2672.3496762908503, 2672.3520926559913, 2672.333629723358, 2672.331959055809, 2672.3318587442086, 2677.912666515771, 2677.913861104788, 2677.912748382079]"
800,"[2671.6137645645076, 2671.71265998009, 2671.792971456706, 2671.795524611141, 2671.7780141276216, 2671.777487413832, 2671.777738069862, 2677.3523331090014, 2677.3532796596237, 2677.3523245216375]"
810,"[2670.9944704803493, 2670.8690811302185, 2670.947195350372, 2670.949832333385, 2670.9318950299526, 2670.929701034522, 2670.929591237574, 2676.4939004522766, 2676.494235286468, 2676.4933533627377]"
820,"[2670.410780491956, 2670.3023929706364, 2670.3792068548105, 2670.3819413136976, 2670.364219567513, 2670.361811541778, 2670.3616973803196, 2675.9192562245844, 2675.919239950215, 2675.9184516555397]"
830,"[2669.785025614841, 2669.7371163169532, 2669.812566005558, 2669.815403798555, 2669.797899601001, 2669.7952770077736, 2669.795156966505, 2675.345940511652, 2675.345572215063, 2675.3448780191934]"
840,"[2669.219089402995, 2669.1705828209147, 2669.2446566177805, 2669.2475994767665, 2669.2303086744255, 2669.227472111344, 2669.227347709788, 2674.7713002077826, 2674.770576704917, 2674.769977966084]"
850,"[2668.65210240164, 2668.6030159742177, 2668.6757027479116, 2668.6787492816397, 2668.66167922437, 2668.6586234805272, 2668.6584974786947, 2674.195564328854, 2674.1944833568423, 2674.1939801654903]"
860,"[2668.084125564302, 2668.034459805089, 2668.105749797242, 2668.1089020239206, 2668.0920522539873, 2668.0887801184376, 2668.0886505573253, 2673.618776945594, 2673.6173347894255, 2673.6169276044666]"
870,"[2667.5151150039783, 2667.4648772943233, 2667.53476299458, 2667.538019266942, 2667.521393057874, 2667.5179003365215, 2667.517763631974, 2673.0408940043135, 2673.039090020076, 2673.0387809869353]"
880,"[2666.945029648165, 2666.8942277450965, 2666.9626991479454, 2666.9660625557976, 2666.949660473028, 2666.9459424848924, 2666.945803604138, 2672.4618799860805, 2672.4597107396717, 2672.4594996182286]"
890,"[2666.3738578182238, 2666.322493582799, 2666.3895412648535, 2666.3930132540577, 2666.3768375484624, 2666.372896216148, 2666.372750828835, 2671.8817146316615, 2671.879177326588, 2671.879064427045]"
900,"[2665.8016008879054, 2665.7496775684376, 2665.815293116641, 2665.8188723620615, 2665.802926421088, 2665.7987575604207, 2665.798608184266, 2671.3003997998626, 2671.2974916682656, 2671.2974785051156]"
910,"[2665.2282775518643, 2665.1758014599613, 2665.239973043249, 2665.2436642996927, 2665.227944536308, 2665.223551000586, 2665.223397479048, 2670.717956230938, 2670.7146749194794, 2670.7147617359956]"
920,"[2664.653915997144, 2664.600892019324, 2664.6636107981017, 2664.6674121703336, 2664.651923681424, 2664.64730029314, 2664.6471434828495, 2670.134407898045, 2670.1307501219944, 2670.1309377082002]"
930,"[2664.0785523317363, 2664.0249933697814, 2664.0862486826672, 2664.090159460853, 2664.0749056012837, 2664.0700513029115, 2664.069888942859, 2669.5497992892824, 2669.5457622134713, 2669.5460518629343]"
940,"[2663.502232061411, 2663.448148189762, 2663.5079328726856, 2663.511956584626, 2663.4969371714706, 2663.4918476931084, 2663.4916836197635, 2668.9641748300296, 2668.9597560173374, 2668.960147652947]"
950,"[2662.9250062529914, 2662.8704199018543, 2662.9287194999215, 2662.9328588561034, 2662.918074980374, 2662.9127537541012, 2662.9125817735717, 2668.377595959671, 2668.372791865629, 2668.373286996223]"
960,"[2662.3469083622654, 2662.291840224452, 2662.3486477405827, 2662.352900210307, 2662.338355253656, 2662.332798798438, 2662.3326239507123, 2667.790093363904, 2667.7849015028273, 2667.785500183763]"
970,"[2661.7680080183527, 2661.7125109830117, 2661.7678180772723, 2661.7721869407073, 2661.7578843762235, 2661.7520855224343, 2661.751907933537, 2667.2017744096274, 2667.1961922968335, 2667.196895970831]"
980,"[2661.1882927544866, 2661.132470377262, 2661.1862673257287, 2661.1907510263422, 2661.1766892886244, 2661.170653838497, 2661.170469603738, 2666.6126678767587, 2666.606691957495, 2666.6075010134155]"
990,"[2660.607638065245, 2660.551768892413, 2660.604044424614, 2660.608647244788, 2660.594829763327, 2660.588553598868, 2660.5883621133253, 2666.022828710345, 2666.01645584415, 2666.017371294876]"
