3471.266667,1145.516667,276.733333,2097.416667,112.116667,3333.933333,65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,
1145.516667,276.733333,2097.416667,112.116667,3333.933333,65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,
276.733333,2097.416667,112.116667,3333.933333,65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,
2097.416667,112.116667,3333.933333,65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,
112.116667,3333.933333,65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,
3333.933333,65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,
65.033333,174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,
174.65,70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,
70.8,272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,
272.433333,165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,
165.55,45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,189.05,
45.9,66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,189.05,54.9,
66.9,90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,189.05,54.9,67.533333,
90.283333,339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,189.05,54.9,67.533333,1234.7,
339.333333,86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,189.05,54.9,67.533333,1234.7,3.266667,
86.9,54.9,125.45,601.366667,875.0,1335.2,79.383333,257.466667,221.55,189.05,54.9,67.533333,1234.7,3.266667,79.85,
