iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1055237.6,1234823.6,1027.24,1111.2193
2500,473906.12,815026.2,688.38,902.7595
5000,367884.84,894712.4,606.45,945.7482
7500,318775.72,944065.56,564.11,971.5305
10000,281493.22,975179.25,528.97,987.3262
12500,263565.25,1039783.1,512.27,1019.2097
15000,251101.2,1022833.44,499.67,1011.0929
17500,250662.2,1078254.0,499.83,1038.2019
20000,236561.78,1066264.4,485.12,1032.315
22500,227110.38,1102070.9,475.44,1049.517
25000,231749.33,1091032.2,479.84,1044.5114
27500,257288.4,1152367.2,506.98,1073.3083
