iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053850.5,1262348.1,1026.56,1123.5296
100,995319.25,1198665.5,997.63,1094.8322
200,923365.44,1120512.1,960.84,1058.5219
300,837743.1,1026718.5,915.16,1013.2309
400,750285.2,929349.06,866.0,963.9487
500,670305.94,837567.56,818.58,915.131
600,615540.0,769301.75,784.46,877.0507
700,598601.8,741370.5,773.69,861.0097
800,595952.9,737673.75,771.97,858.8705
900,595748.44,738125.7,771.84,859.1317
1000,595990.6,738743.1,772.0,859.4932
1100,595662.2,738342.0,771.79,859.2583
1200,596948.25,738039.2,772.61,859.0812
1300,595395.56,737786.56,771.61,858.9331
1400,594912.8,738721.1,771.3,859.4804
1500,595224.56,738392.94,771.5,859.2879
1600,595464.44,738153.4,771.66,859.1491
1700,595170.5,737697.25,771.47,858.881
1800,595099.75,737785.5,771.42,858.9316
1900,594843.94,738301.25,771.26,859.2354
2000,594288.75,739053.25,770.9,859.6747
2100,594078.94,738624.75,770.76,859.4239
2200,593917.06,738975.06,770.65,859.6288
2300,594024.7,739131.2,770.72,859.7202
2400,593895.2,739017.5,770.64,859.6535
2500,593744.94,739157.4,770.54,859.7354
2600,593505.5,739341.5,770.39,859.8423
2700,592964.7,739416.56,770.03,859.887
2800,592779.0,739480.0,769.91,859.9236
2900,592473.4,739374.0,769.72,859.8612
3000,592435.06,739246.4,769.69,859.7878
3100,591628.0,740378.1,769.17,860.4444
3200,592998.94,740468.6,770.06,860.5008
3300,591528.6,741526.5,769.1,861.1114
3400,592552.9,740402.4,769.77,860.4646
3500,590547.4,740206.6,768.47,860.3471
3600,590865.0,742942.6,768.67,861.932
3700,591685.1,741224.7,769.21,860.9372
3800,590465.6,741892.3,768.41,861.3232
3900,590097.7,742199.44,768.17,861.5035
4000,592429.4,747155.4,769.69,864.3715
4100,592567.2,742148.1,769.78,861.4713
4200,591770.9,743679.25,769.26,862.3597
4300,590353.44,745998.25,768.34,863.6992
4400,593229.06,744835.2,770.21,863.0327
4500,589569.56,743050.56,767.83,861.9895
4600,589536.56,744929.25,767.81,863.0784
4700,591028.0,746395.2,768.78,863.9233
4800,588922.6,744914.8,767.41,863.0706
4900,589000.1,745457.1,767.46,863.3835
