iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,1053965.2,1262520.9,1026.62,1123.6077
500,1049513.5,1257709.8,1024.45,1121.4685
1000,1045315.44,1253197.0,1022.39,1119.4566
1500,1041649.8,1249263.0,1020.6,1117.6988
2000,1039059.0,1246473.0,1019.33,1116.4506
2500,1036901.9,1244150.1,1018.27,1115.4102
3000,1034771.4,1241853.9,1017.22,1114.3809
3500,1032520.7,1239426.2,1016.11,1113.2913
4000,1030269.56,1236995.0,1015.01,1112.1993
4500,1027524.2,1234053.8,1013.65,1110.8756
5000,1025054.7,1231395.8,1012.43,1109.6785
5500,1022482.3,1228623.6,1011.16,1108.4292
6000,1019475.6,1225400.8,1009.68,1106.9736
6500,1016781.5,1222496.9,1008.34,1105.6614
7000,1013931.75,1219420.6,1006.92,1104.2692
7500,1010906.9,1216170.8,1005.42,1102.797
