iteration,trainRMSE
0,"[1023.954221350061, 1023.8925985612847, 1028.8141772774418, 1028.8133100093726, 1029.340399259831]"
2500,"[747.9459998415953, 748.7244404910783, 756.4643917475263, 760.8776073306146, 761.9322048300719]"
5000,"[737.2925594233182, 737.9064550377843, 746.940937100439, 753.6854465671577, 757.1705576693719]"
7500,"[731.8503415357907, 724.3636782353742, 730.268188061258, 730.505611012886, 733.042708117663]"
10000,"[731.4915181620835, 720.7488057922645, 723.3973133296344, 726.6869445700867, 719.6942302916461]"
12500,"[730.3351918533982, 716.7063893380381, 718.4405996536098, 718.7270654981434, 726.5059475651847]"
15000,"[729.6944905284909, 708.4074962649379, 707.3806115440906, 708.6508517149724, 711.094355138856]"
17500,"[730.6130595816721, 716.0228866800559, 718.6084623214447, 706.4729882410614, 713.9330051692364]"
20000,"[734.0000640152491, 709.5356773286317, 703.6555684555209, 687.777950727267, 682.0799747111587]"
22500,"[730.4475378286402, 705.0816699164027, 694.3169214822833, 687.2198868079469, 687.0465593620786]"
25000,"[752.2269620613158, 734.1522583704318, 719.5225488807628, 710.0716920657851, 706.5662305941503]"
27500,"[737.0287737757533, 700.9741817292676, 695.4691806800057, 691.0075338994112, 686.4803382919575]"
30000,"[741.5485592447841, 700.786209538306, 702.6872505229873, 704.2352950288852, 695.4609857289117]"
32500,"[738.3956845763332, 705.1384041618383, 694.4437881736692, 693.4346551244622, 689.9325770694271]"
35000,"[735.6927953172356, 703.4232871838003, 706.1926811625681, 685.9218007877071, 698.4251645724934]"
37500,"[732.233561463078, 712.9644580678394, 713.5470458485321, 699.7051812431444, 704.456692387064]"
40000,"[730.6775271619086, 709.1780890008384, 712.6430432149695, 701.4273825179457, 701.5889958828296]"
42500,"[728.7858310666281, 713.1814444311493, 712.6670497363427, 713.6704262795596, 730.0110411569093]"
45000,"[739.23329540658, 716.0518790500132, 723.312754158163, 718.7997088432933, 730.7689879400028]"
47500,"[726.4056700434982, 703.5800231601846, 698.7371945717126, 700.9156760713327, 692.6188037879664]"
50000,"[723.4442675528375, 697.7016522846006, 706.4093149886784, 706.9900522744898, 710.0426399257062]"
52500,"[731.5616918894575, 707.2145976220926, 703.0232243792896, 704.3692106712783, 710.9263665917978]"
55000,"[734.5425056952877, 728.5746283797549, 716.5652632879647, 730.8576916088563, 713.0548117324718]"
57500,"[734.5211894118673, 706.5814644784357, 702.1666771530963, 708.4817541665556, 707.1333752200925]"
60000,"[746.8597795478831, 723.9975878727021, 709.0050633194584, 728.1442356368229, 727.302932418335]"
62500,"[753.8978076664448, 741.3420747971775, 747.0960661921113, 749.2947911632114, 751.949221806672]"
65000,"[753.8623106260432, 743.6068145058509, 742.676191922146, 755.3893227970048, 751.5651596241199]"
67500,"[751.4139784621253, 745.8942292678671, 747.9876440244242, 758.9350637628387, 757.0315352733946]"
