Epoch,lossTrain,lossVal,stdDev
0,0.21495896577835083,0.1271802932024002,0.03500000014901161
5000,0.01652599312365055,0.03363293409347534,0.11100000143051147
10000,0.014263431541621685,0.030726328492164612,0.0989999994635582
15000,0.02295757830142975,0.02110748551785946,0.017000000923871994
20000,0.02204308472573757,0.023297131061553955,0.04800000041723251
25000,0.02298545092344284,0.02083416096866131,0.00800000037997961
30000,0.023728132247924805,0.021925413981080055,0.03099999949336052
35000,0.02598954178392887,0.022210706025362015,0.03500000014901161
40000,0.022397153079509735,0.022256847470998764,0.039000000804662704
45000,0.026340017095208168,0.021471701562404633,0.024000000208616257
50000,0.02154967002570629,0.02166871540248394,0.029999999329447746
55000,0.026151537895202637,0.020777305588126183,0.0020000000949949026
60000,0.02424001134932041,0.020770573988556862,0.0020000000949949026
65000,0.024397382512688637,0.020787762477993965,0.0010000000474974513
70000,0.025592654943466187,0.02076883800327778,0.0010000000474974513
75000,0.024164199829101562,0.02077534794807434,0.0
80000,0.023620814085006714,0.020823944360017776,0.0010000000474974513
85000,0.02362709678709507,0.020766856148838997,0.0010000000474974513
90000,0.02289012260735035,0.02078285813331604,0.0010000000474974513
95000,0.024968689307570457,0.020766453817486763,0.0010000000474974513
99999,0.02361218072474003,0.02079015225172043,0.0020000000949949026
