iteration,trainRMSE
200,"[958.4003277577975, 962.5325902904029, 962.2039000778278, 959.2834633806743, 961.1219810208535]"
210,"[957.7055665509321, 962.117810996505, 962.7350171674342, 958.4346328096618, 960.5769859237022]"
220,"[957.0367252362752, 960.4684238526705, 959.124973180718, 956.5822392802701, 958.3772227802718]"
230,"[956.1088190725087, 959.3796515418852, 957.394064954262, 954.4049035295637, 956.453843696494]"
240,"[955.5812559449703, 957.9398478721392, 956.7613202692875, 953.40427337295, 954.9204113112008]"
250,"[955.4008007600934, 957.4805174065526, 956.0222860270502, 951.3387443742441, 953.7601708193923]"
260,"[954.9125364123238, 956.4160366185478, 955.2855218586556, 950.6754514385697, 952.5445217439209]"
270,"[954.8151952497388, 957.0395362999027, 955.2074692016629, 951.7685944978871, 953.0511952979385]"
280,"[953.9351783293356, 955.8027589297241, 953.9556627778358, 949.599916884678, 950.9769441228915]"
290,"[953.4672989877448, 956.3739409176203, 953.6903941571913, 948.5341034800203, 949.8907654645805]"
300,"[953.3643535630373, 955.0507191131034, 952.6085262129693, 946.3490763896847, 947.4410799905477]"
310,"[953.2569874354941, 954.4658101115787, 951.8588540829578, 944.8687167209283, 946.4345620281082]"
320,"[952.5666152863256, 954.4246940858006, 952.1072296714225, 944.7142003942972, 948.0365348778788]"
330,"[951.9854108726798, 953.9615578530525, 952.8955479006634, 945.4320187152749, 947.6616412506869]"
340,"[952.0316755673256, 954.1187013605546, 954.2680537958513, 945.9580409859109, 949.7496359260592]"
350,"[952.6642696050828, 954.8788277593171, 951.3928154207238, 945.5326821286016, 947.1606064716707]"
360,"[951.5978395224195, 953.3371996197392, 949.9295041104399, 943.4650666808557, 944.6523379979589]"
370,"[951.7319954835173, 953.3905170667027, 950.3368313945051, 940.779794241929, 942.5699337986641]"
380,"[951.6646623811636, 952.5061547081683, 948.7130268826814, 939.5757324100991, 938.7643941025598]"
390,"[951.6724347581052, 951.7306614393294, 950.58586722988, 941.4003868734408, 946.0827185200745]"
400,"[951.0118350875649, 952.2089766056425, 946.2152395702218, 938.7183403236404, 937.5148544445085]"
410,"[950.7794131643063, 951.0001682608589, 944.4128974096882, 936.374748174956, 936.1021138213329]"
420,"[950.0882406428603, 950.7841462776953, 942.9225805840375, 935.1181269428755, 936.2303903125053]"
430,"[950.6468796012811, 950.2976899164927, 940.4072187442234, 935.9937182968326, 933.9619679614377]"
440,"[950.4184373428294, 951.7648597165861, 943.8353446834058, 940.9671692364209, 938.4435807311936]"
450,"[950.6399370806524, 949.7708794307149, 947.2499912422736, 947.8524528191152, 940.0481301105585]"
460,"[950.3006296531476, 952.0526402841433, 944.4721475336995, 943.7057831722104, 935.547612575071]"
470,"[949.847988923413, 949.0834272245663, 943.252225510373, 934.7916340705101, 934.3291422624237]"
480,"[949.4575139315663, 948.7377471127279, 937.2535158651245, 930.7161688216047, 930.1267941973651]"
490,"[949.1592477092196, 948.3505830111817, 936.1303059737256, 931.2046911420157, 929.2692290220665]"
500,"[948.3104799424601, 948.1433965518363, 935.7724604169806, 932.2003026417993, 929.8568903929236]"
510,"[948.3329024013156, 946.019127265177, 938.043473973841, 931.3222435020197, 931.8199460996243]"
520,"[947.830153008613, 946.9946410356843, 933.1019642437141, 926.8807157239071, 925.9399464956626]"
530,"[949.1550647976642, 947.2458590250941, 933.4248201050751, 931.1228305419565, 929.8923540934246]"
540,"[946.8620321244355, 946.600388990056, 931.5835551615575, 926.2421405161305, 926.7407150665163]"
550,"[949.390231763143, 947.8774995781879, 938.4022825755121, 938.1735611014869, 935.1699585496995]"
560,"[946.5347193639103, 947.5968085571816, 937.027310406787, 934.229168389878, 935.3505664048251]"
570,"[945.9081875179841, 943.1170670581877, 927.9288000505679, 923.0583025132108, 923.3341265933627]"
580,"[946.8567598840153, 944.1156267889335, 930.2351725285255, 923.6966030501976, 922.4005493217257]"
590,"[945.4368794784267, 942.6260306912019, 927.6195028347518, 922.7094335522673, 923.6691561550925]"
600,"[947.1602822737871, 941.8202424766854, 927.7411105581452, 923.4043849081096, 922.8845761291354]"
610,"[945.3811229797212, 941.389382125945, 925.0398504623273, 921.7831824206418, 920.937359180827]"
620,"[944.8700166084611, 940.8545906391485, 928.7137198994097, 918.8724033055438, 925.9804583784619]"
630,"[944.8489404649978, 941.1499936143115, 926.9200834517545, 921.810421262228, 920.1406531625863]"
640,"[944.5914257764214, 939.690592780304, 925.2854874444156, 922.8069542477406, 924.3668737928931]"
650,"[943.9966352617777, 940.0855019418813, 922.6660041230211, 921.419661084063, 924.0790379258013]"
660,"[942.9874043145586, 938.2040157254935, 920.8923280123549, 916.3357461253571, 916.5567623001426]"
670,"[945.2082683923037, 938.0845352697706, 921.0917790837476, 916.7254063875821, 915.8811118838448]"
680,"[942.685078738589, 936.6733129027111, 917.9759783534764, 916.6950942646124, 918.322395220706]"
690,"[944.6543946240872, 937.6181709069198, 920.3098099048791, 914.1662063459199, 914.582742231827]"
700,"[943.0121469949408, 937.3116046110562, 922.4049851964232, 920.3896237702944, 919.0169548629775]"
710,"[942.5621786243736, 936.7695696515926, 921.5860596311417, 917.6254954971065, 920.4181724065058]"
720,"[942.6880558187792, 935.8777403620903, 922.1303212171701, 914.7449727484205, 921.1958058919439]"
730,"[941.8407362259065, 934.6720384674076, 914.5552835176059, 914.756375240713, 912.0317417727741]"
740,"[942.1223394669531, 933.2840510535906, 918.9349009302164, 912.3490266975983, 910.8664691279054]"
750,"[940.5256965647203, 933.4594497676827, 917.0462796451084, 914.7661745236479, 917.559124672767]"
760,"[943.3917732318729, 934.8824084571498, 917.8186445573109, 914.119322493036, 914.0201592771672]"
770,"[942.8313459927114, 937.664463760993, 917.4884249954098, 912.3895013712502, 912.2791062300339]"
780,"[942.283139543303, 933.8475319904045, 914.7865331869514, 912.4837329288299, 909.9555129326424]"
790,"[941.8903312192623, 931.6374100066464, 912.8290021694571, 909.6577992611884, 905.7998297891342]"
800,"[942.4838583837699, 932.7211858217927, 912.8925757523818, 910.4463738369528, 908.9344406648495]"
810,"[941.5678119891463, 931.6268172524988, 911.0692485336157, 908.6831794557629, 906.0530612051084]"
820,"[940.143530709763, 931.3956324832111, 907.5352935125499, 906.1774479868952, 904.6501626548086]"
830,"[939.9265894847733, 928.5743831392506, 907.2434629324505, 906.1340282496874, 903.7290262071925]"
840,"[938.711114252317, 929.1711527966719, 912.4382404550071, 908.3357626596454, 903.2626068237413]"
850,"[940.9792602261133, 928.6285162259336, 908.9098026265007, 906.5935039771865, 901.0406974917236]"
860,"[938.3653993080997, 927.2230914845926, 908.0001342742457, 905.6021193532464, 913.1823869006702]"
870,"[939.6998060777796, 928.2817004480167, 906.6087745111824, 904.1060925209036, 902.9922021153163]"
880,"[938.9613735831803, 928.2622681901053, 905.5912487519007, 901.9030695388049, 903.7482721359859]"
890,"[937.6764676141339, 925.9061915573108, 903.1070700839432, 900.2654696968222, 898.6311677645404]"
900,"[938.3557294103251, 925.7668496336291, 901.4894702363963, 900.4177838110227, 895.7100426402995]"
910,"[937.0059977947386, 923.3282590500844, 898.8924537839943, 897.4831411088934, 894.4507435739503]"
920,"[936.339836944391, 921.4304138705655, 897.9356498178641, 896.4257304685602, 889.3728469106857]"
930,"[936.2049878580328, 920.5015487661574, 896.3720109475978, 894.3106309665319, 891.1970883315279]"
940,"[935.6523272129659, 919.6809761712045, 898.0212138984399, 894.4854306215015, 890.2962489450482]"
950,"[935.9807730611756, 919.8581663412652, 897.7320752699734, 896.4651452348862, 895.2271487657736]"
960,"[936.6790124992144, 920.3525371616689, 899.1487646786917, 894.5408578123258, 891.001308703528]"
970,"[937.0118276206674, 920.189658038201, 893.963051495486, 896.4848592993975, 891.037996893125]"
980,"[936.630622847436, 920.3589074143079, 896.115108337735, 893.5120244508734, 889.7179392834615]"
990,"[936.7161544842066, 917.9463527250722, 896.4634796603214, 892.7970427061308, 889.4888293066468]"
