iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,2566043.8,2762254.8,1601.88,1661.9498
100,2443943.5,2631371.5,1563.31,1622.0941
200,2247501.0,2418878.5,1499.16,1555.2139
300,2017922.8,2166189.2,1420.53,1471.7311
400,1831876.2,1950047.0,1353.46,1396.3698
500,1784967.5,1880933.5,1336.02,1371.4014
600,1780847.1,1886308.4,1334.48,1373.3586
700,1778119.6,1889383.1,1333.46,1374.4764
800,1777609.9,1887052.0,1333.26,1373.636
900,1771854.4,1885512.5,1331.11,1373.0756
1000,1765181.2,1893085.0,1328.6,1375.8246
1100,1763490.1,1896632.2,1327.96,1377.1142
1200,1759615.5,1900860.6,1326.5,1378.6436
1300,1759659.6,1900515.2,1326.52,1378.523
1400,1758698.1,1901520.8,1326.16,1378.8858
1500,1757167.0,1902544.1,1325.58,1379.2503
1600,1755786.6,1906938.0,1325.06,1380.8447
1700,1754196.6,1906030.8,1324.46,1380.5247
1800,1755981.5,1907233.9,1325.13,1380.9575
1900,1754155.9,1907329.8,1324.44,1380.9966
