iteration,trainRMSE
64000,"[755.9022132303626, 738.0758284011326, 751.6412725492991, 753.0360346131502, 747.8144593268163, 749.571801498003, 758.6910954538631, 753.531263353853, 739.8912396165478, 751.8055736739217]"
66000,"[753.6247807052124, 746.2855286635663, 752.4285373751881, 732.7195354285084, 757.1145805109779, 748.7332902008901, 749.5101538467001, 758.3999637447782, 744.2027775202127, 740.7175135201082]"
68000,"[757.2498097089402, 751.1384099698435, 751.3041320358193, 738.2871384894926, 738.7189270946885, 759.7162073409232, 752.3296401415134, 745.4867606627557, 761.4331313786963, 751.3166081217748]"
70000,"[757.3452222612283, 753.4386396038217, 753.2256511792839, 733.7026712736517, 728.6029222638059, 756.5600479448905, 763.4666595836541, 752.2663859075526, 749.6196281786997, 757.7127565606245]"
72000,"[756.7331232111085, 756.7995656545454, 750.187028762727, 733.0765069781767, 734.3821004022723, 748.625857383519, 754.471520409643, 754.9599907698107, 753.7897478546571, 759.6419153437224]"
74000,"[756.5877484894884, 743.6435488557142, 906.7609595332424, 732.1498135800152, 740.73868433059, 761.1157573663132, 753.7878713721828, 759.6923678817517, 752.6699088394555, 754.5688707559298]"
76000,"[769.154234721506, 873.2741205864198, 907.8988317509812, 782.4421368236976, 779.1277851608735, 780.1699237579442, 795.3515950869296, 790.6026524776642, 783.4297648551806, 780.156544506051]"
78000,"[752.2818849936145, 751.0249996113636, 751.7356906168602, 753.1810480613042, 750.2542936148585, 744.7868276568342, 744.5636139611825, 753.0391344417932, 753.6473261103106, 755.5546100527349]"
80000,"[754.7049157696144, 752.9746786163784, 750.7263409941551, 733.4635496578164, 742.4859000834567, 756.2658894815934, 758.6217923055715, 758.9250690736559, 755.3974060281314, 754.9716651417285]"
82000,"[748.0433054424149, 743.0585727214848, 751.8129687520485, 745.593840770237, 746.2516112885452, 745.5809266098983, 757.2828060659591, 756.386114239959, 751.5629182763812, 753.856171678993]"
84000,"[745.1677373624359, 875.9072440025872, 752.5441544627605, 898.6764477763624, 893.5392970026253, 908.2414717846073, 907.8654916006052, 750.6723127442987, 750.0329920198785, 899.1115120943938]"
86000,"[751.0200564538279, 744.085824886705, 903.4328719039806, 758.9241491893076, 763.4269099329463, 756.3829831475078, 769.832275617913, 758.1904442471301, 752.0143109820912, 754.304888554667]"
88000,"[749.5381495660259, 748.3641924278479, 906.3105394048412, 752.4615011450853, 748.7351640551525, 772.4656921321607, 768.0870501390795, 753.8543543173546, 763.1337547819413, 766.2028137140433]"
90000,"[901.167444702011, 740.7439043040835, 908.4099738111462, 746.4731066397754, 744.4992772807003, 752.2359545123128, 756.3692532798409, 750.891076477468, 755.894513654166, 756.0296326320635]"
92000,"[905.1104974294325, 769.2596684864658, 754.2868079053206, 910.224028627689, 898.5602306569813, 910.9456841546943, 760.5218494069176, 905.2054097245754, 905.9435017884782, 904.8004646195192]"
94000,"[905.1894313598506, 904.7212140232646, 908.1446939023251, 817.2345995124068, 760.0104533713383, 910.2981715218093, 765.9285974953918, 791.2246226091098, 774.4542734318475, 778.9224202800331]"
96000,"[905.1894313598506, 878.4976131326414, 785.9424395114554, 875.3977012830263, 801.0079386811994, 779.5977518740006, 908.5112468190532, 805.5309220738212, 901.5824423089531, 794.1011936915452]"
98000,"[905.1894313598506, 805.4722629555337, 792.8432167361011, 761.3985684269499, 906.4303345503253, 909.3055112286853, 904.8752362903648, 905.1363941817252, 906.2824407928443, 909.7495842983179]"
