iteration,trainLoss,testLoss,trainRMSE-avg,testRMSE-avg
0,823126.75,675010.7,907.26,821.5904
2000,544805.56,438870.0,738.1,662.435
4000,526545.25,451068.44,725.57,671.5726
6000,509774.16,438856.94,713.8,662.3339
8000,508439.56,454312.97,712.87,673.9191
10000,480941.06,467905.5,693.01,683.9439
12000,463050.16,474006.06,679.65,688.0993
14000,449534.22,497493.03,669.34,704.8184
16000,447388.53,515069.8,667.67,717.0752
18000,429836.3,533544.2,654.08,729.6933
20000,431194.6,554590.8,655.34,743.4669
22000,551060.3,454816.78,742.29,674.1871
24000,473613.47,475972.7,687.62,689.6479
26000,451995.44,475450.84,671.42,689.2076
28000,513051.72,503269.44,716.15,708.4454
30000,466501.62,506106.7,682.48,710.562
32000,514073.75,484605.53,716.77,695.4605
34000,493857.12,471017.4,702.48,686.1757
36000,579379.25,469252.7,759.56,683.419
38000,574367.94,475215.47,756.12,687.8115
40000,586173.4,459602.56,764.17,676.1859
42000,584630.75,464956.4,763.13,680.1981
44000,572187.8,465833.75,754.74,680.8197
46000,575397.75,460966.6,756.91,677.1831
48000,574017.5,465160.0,755.98,680.3327
50000,576864.2,469202.2,757.92,683.3438
52000,570786.06,462405.06,753.72,678.2658
54000,582139.0,461228.38,761.46,677.3743
56000,565957.44,441040.16,752.27,664.0636
58000,559901.1,436912.38,748.23,660.944
60000,553553.8,444102.28,743.95,666.3747
62000,559304.2,452660.53,747.81,672.6078
64000,562551.44,446927.7,750.0,668.4371
66000,560138.25,448435.56,748.37,669.6039
68000,563623.75,444535.66,750.7,666.6611
70000,563520.25,448178.6,750.59,669.2855
72000,562998.94,449223.03,750.27,670.0466
74000,589309.3,461801.8,766.17,677.7716
76000,648665.0,521852.53,804.16,720.678
78000,564041.4,437428.84,751.01,661.3567
80000,565360.06,440053.12,751.85,663.3222
82000,562453.44,437347.78,749.94,661.2951
84000,707860.5,579157.75,838.18,756.9424
86000,596696.44,472641.75,771.16,685.9342
88000,599462.7,466249.03,772.92,681.1476
90000,614242.0,486825.62,781.27,694.8526
92000,748302.6,608392.8,862.49,777.3236
94000,695605.06,603114.56,831.61,774.4926
96000,714238.6,565652.8,843.54,749.6391
98000,761212.4,616333.44,870.67,782.9831
